id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
26,22359 MIRROR LAKE DR,Anchorage,AK,99567,"22359 MIRROR LAKE DR, Anchorage, AK, 99567",Match,Non_Exact,"22359 MIRROR LAKE DR, CHUGIAK, AK, 99567",605186113,L,02,020,000101,2050,-149.41641,61.421932
27,22411 MIRROR LAKE DR,Anchorage,AK,99567,"22411 MIRROR LAKE DR, Anchorage, AK, 99567",Match,Non_Exact,"22411 MIRROR LAKE DR, CHUGIAK, AK, 99567",605186113,L,02,020,000101,2050,-149.4181,61.421818
28,22421 MIRROR LAKE DR,Anchorage,AK,99567,"22421 MIRROR LAKE DR, Anchorage, AK, 99567",Match,Non_Exact,"22421 MIRROR LAKE DR, CHUGIAK, AK, 99567",605186113,L,02,020,000101,2050,-149.41843,61.421794999999996
29,22245 ANTHEM PL,Anchorage,AK,99567,"22245 ANTHEM PL, Anchorage, AK, 99567",Match,Non_Exact,"22245 ANTHEM PL, CHUGIAK, AK, 99567",190793358,L,02,020,000101,2050,-149.41643,61.42125
30,22228 BEAR MOUNTAIN VIEW CIR,Anchorage,AK,99567,"22228 BEAR MOUNTAIN VIEW CIR, Anchorage, AK, 99567",Match,Non_Exact,"22228 BEAR MOUNTAIN VIEW CIR, CHUGIAK, AK, 99567",190793374,R,02,020,000101,2050,-149.41428,61.421493999999996
31,22257 BANNER CIR,Anchorage,AK,99567,"22257 BANNER CIR, Anchorage, AK, 99567",Match,Non_Exact,"22257 BANNER CIR, CHUGIAK, AK, 99567",605186114,R,02,020,000101,2056,-149.41893000000002,61.42129499999999
32,22257 BANNER CIR,Anchorage,AK,99567,"22257 BANNER CIR, Anchorage, AK, 99567",Match,Non_Exact,"22257 BANNER CIR, CHUGIAK, AK, 99567",605186114,R,02,020,000101,2056,-149.41893000000002,61.42129499999999
33,22246 BANNER CIR,Anchorage,AK,99567,"22246 BANNER CIR, Anchorage, AK, 99567",Match,Non_Exact,"22246 BANNER CIR, CHUGIAK, AK, 99567",605186114,L,02,020,000101,2056,-149.41899999999998,61.421204
34,22215 BEAR MOUNTAIN VIEW CIR,Anchorage,AK,99567,"22215 BEAR MOUNTAIN VIEW CIR, Anchorage, AK, 99567",Match,Non_Exact,"22215 BEAR MOUNTAIN VIEW CIR, CHUGIAK, AK, 99567",190793374,L,02,020,000101,2050,-149.4142,61.421413
35,22227 BANNER CIR,Anchorage,AK,99567,"22227 BANNER CIR, Anchorage, AK, 99567",Match,Non_Exact,"22227 BANNER CIR, CHUGIAK, AK, 99567",605186114,R,02,020,000101,2056,-149.4191,61.421013
36,22200 BEAR MOUNTAIN VIEW CIR,Anchorage,AK,99567,"22200 BEAR MOUNTAIN VIEW CIR, Anchorage, AK, 99567",Match,Non_Exact,"22200 BEAR MOUNTAIN VIEW CIR, CHUGIAK, AK, 99567",190793374,R,02,020,000101,2050,-149.41415,61.421330000000005
37,22207 BANNER CIR,Anchorage,AK,99567,"22207 BANNER CIR, Anchorage, AK, 99567",Match,Non_Exact,"22207 BANNER CIR, CHUGIAK, AK, 99567",605186114,R,02,020,000101,2056,-149.41922,61.420826
38,22110 ANTHEM PL,Anchorage,AK,99567,"22110 ANTHEM PL, Anchorage, AK, 99567",Match,Non_Exact,"22110 ANTHEM PL, CHUGIAK, AK, 99567",190793358,R,02,020,000101,2056,-149.41661000000002,61.420124
39,25037 MOUNT EKLUTNA DR,Anchorage,AK,99567,"25037 MOUNT EKLUTNA DR, Anchorage, AK, 99567",Match,Non_Exact,"25037 MOUNT EKLUTNA DR, CHUGIAK, AK, 99567",190807429,L,02,020,000101,2050,-149.41595,61.41896
40,25115 MOUNT EKLUTNA DR,Anchorage,AK,99567,"25115 MOUNT EKLUTNA DR, Anchorage, AK, 99567",Match,Non_Exact,"25115 MOUNT EKLUTNA DR, CHUGIAK, AK, 99567",190807433,L,02,020,000101,2050,-149.41443999999998,61.41896
41,25135 MOUNT EKLUTNA DR,Anchorage,AK,99567,"25135 MOUNT EKLUTNA DR, Anchorage, AK, 99567",Match,Non_Exact,"25135 MOUNT EKLUTNA DR, CHUGIAK, AK, 99567",190807433,L,02,020,000101,2050,-149.414,61.418964
42,22901 LAKE HILL DR,Anchorage,AK,99567,"22901 LAKE HILL DR, Anchorage, AK, 99567",Match,Non_Exact,"22901 LAKE HILL DR, CHUGIAK, AK, 99567",605340177,R,02,020,000101,3004,-149.4276,61.426919999999996
43,23951 REESE RD,Anchorage,AK,99567,"23951 REESE RD, Anchorage, AK, 99567",Match,Non_Exact,"23951 REESE RD, CHUGIAK, AK, 99567",190807694,L,02,020,000101,3004,-149.43526,61.42613000000001
44,22216 RANKIN RD,Anchorage,AK,99567,"22216 RANKIN RD, Anchorage, AK, 99567",Match,Non_Exact,"22216 RANKIN RD, CHUGIAK, AK, 99567",605115245,L,02,020,000101,3007,-149.46872,61.426193000000005
45,22748 SAMPSON DR,Anchorage,AK,99567,"22748 SAMPSON DR, Anchorage, AK, 99567",Match,Non_Exact,"22748 SAMPSON DR, CHUGIAK, AK, 99567",190807687,L,02,020,000101,3004,-149.43688999999998,61.425453000000005
46,21408 CONLEY AVE,Anchorage,AK,99567,"21408 CONLEY AVE, Anchorage, AK, 99567",No_Match,,,,,,,,,,
47,21324 CONLEY AVE,Anchorage,AK,99567,"21324 CONLEY AVE, Anchorage, AK, 99567",No_Match,,,,,,,,,,
48,21354 CONLEY AVE,Anchorage,AK,99567,"21354 CONLEY AVE, Anchorage, AK, 99567",No_Match,,,,,,,,,,
49,22738 JUDD DR,Anchorage,AK,99567,"22738 JUDD DR, Anchorage, AK, 99567",Match,Non_Exact,"22738 JUDD DR, CHUGIAK, AK, 99567",190813779,L,02,020,000101,3004,-149.47545,61.42560600000001
50,22737 OAK KNOLL DR,Anchorage,AK,99567,"22737 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22737 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,R,02,020,000101,3004,-149.467,61.425422999999995
51,23345 MULEY CIR,Anchorage,AK,99567,"23345 MULEY CIR, Anchorage, AK, 99567",Match,Non_Exact,"23345 MULEY CIR, CHUGIAK, AK, 99567",605335995,L,02,020,000101,3004,-149.44823,61.425734999999996
52,22724 MILLER RD,Anchorage,AK,99567,"22724 MILLER RD, Anchorage, AK, 99567",Match,Non_Exact,"22724 MILLER RD, CHUGIAK, AK, 99567",190793325,R,02,020,000101,3008,-149.42418,61.425681999999995
53,22651 GABRIEL CIR,Anchorage,AK,99567,"22651 GABRIEL CIR, Anchorage, AK, 99567",Match,Non_Exact,"22651 GABRIEL CIR, CHUGIAK, AK, 99567",190807688,R,02,020,000101,3004,-149.44083999999998,61.425132999999995
54,22655 GABRIEL CIR,Anchorage,AK,99567,"22655 GABRIEL CIR, Anchorage, AK, 99567",Match,Non_Exact,"22655 GABRIEL CIR, CHUGIAK, AK, 99567",190807688,R,02,020,000101,3004,-149.44089,61.42516
55,22714 ROBINSON RD,Anchorage,AK,99567,"22714 ROBINSON RD, Anchorage, AK, 99567",Match,Non_Exact,"22714 ROBINSON RD, CHUGIAK, AK, 99567",190793191,L,02,020,000101,3019,-149.43329,61.425476
56,22738 URSA MAJOR CIR,Anchorage,AK,99567,"22738 URSA MAJOR CIR, Anchorage, AK, 99567",Match,Non_Exact,"22738 URSA MAJOR CIR, CHUGIAK, AK, 99567",190809829,R,02,020,000101,3007,-149.47131000000002,61.42563199999999
57,22722 OAK KNOLL DR,Anchorage,AK,99567,"22722 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22722 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,L,02,020,000101,3007,-149.46703,61.425312
58,22722 JUDD DR,Anchorage,AK,99567,"22722 JUDD DR, Anchorage, AK, 99567",Match,Non_Exact,"22722 JUDD DR, CHUGIAK, AK, 99567",190813779,L,02,020,000101,3004,-149.47554,61.42547
59,22719 ROBINSON RD,Anchorage,AK,99567,"22719 ROBINSON RD, Anchorage, AK, 99567",Match,Non_Exact,"22719 ROBINSON RD, CHUGIAK, AK, 99567",190793191,R,02,020,000101,3034,-149.43326000000002,61.425503000000006
60,22724 KNIK VISTA ST,Anchorage,AK,99567,"22724 KNIK VISTA ST, Anchorage, AK, 99567",Match,Non_Exact,"22724 KNIK VISTA ST, CHUGIAK, AK, 99567",190813782,L,02,020,000101,3004,-149.48042,61.42564
61,22652 GABRIEL CIR,Anchorage,AK,99567,"22652 GABRIEL CIR, Anchorage, AK, 99567",Match,Non_Exact,"22652 GABRIEL CIR, CHUGIAK, AK, 99567",190807688,L,02,020,000101,3004,-149.44089,61.42514
62,22713 MARGARET MIELKE ST,Anchorage,AK,99567,"22713 MARGARET MIELKE ST, Anchorage, AK, 99567",Match,Non_Exact,"22713 MARGARET MIELKE ST, CHUGIAK, AK, 99567",190819902,R,02,020,000101,3003,-149.4917,61.425230000000006
63,22704 MILLER RD,Anchorage,AK,99567,"22704 MILLER RD, Anchorage, AK, 99567",Match,Non_Exact,"22704 MILLER RD, CHUGIAK, AK, 99567",190793325,R,02,020,000101,3013,-149.4243,61.42556999999999
64,22709 OAK KNOLL DR,Anchorage,AK,99567,"22709 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22709 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,R,02,020,000101,3004,-149.467,61.4252
65,22631 GABRIEL CIR,Anchorage,AK,99567,"22631 GABRIEL CIR, Anchorage, AK, 99567",Match,Non_Exact,"22631 GABRIEL CIR, CHUGIAK, AK, 99567",190807688,R,02,020,000101,3004,-149.44061000000002,61.42501
66,22700 LAKE HILL DR,Anchorage,AK,99567,"22700 LAKE HILL DR, Anchorage, AK, 99567",Match,Non_Exact,"22700 LAKE HILL DR, CHUGIAK, AK, 99567",190793305,R,02,020,000101,3034,-149.42763,61.425205000000005
67,21925 JUDD CIR,Anchorage,AK,99567,"21925 JUDD CIR, Anchorage, AK, 99567",Match,Non_Exact,"21925 JUDD CIR, CHUGIAK, AK, 99567",190813780,L,02,020,000101,3007,-149.47528,61.425293
68,22706 OAK KNOLL DR,Anchorage,AK,99567,"22706 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22706 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,L,02,020,000101,3007,-149.46703,61.42518199999999
69,22700 KNIK VISTA ST,Anchorage,AK,99567,"22700 KNIK VISTA ST, Anchorage, AK, 99567",Match,Non_Exact,"22700 KNIK VISTA ST, CHUGIAK, AK, 99567",190813782,L,02,020,000101,3004,-149.48042,61.42549
70,22700 JUDD DR,Anchorage,AK,99567,"22700 JUDD DR, Anchorage, AK, 99567",Match,Non_Exact,"22700 JUDD DR, CHUGIAK, AK, 99567",635209426,L,02,020,000101,3004,-149.47574,61.42511
71,24515 GRACE ST,Anchorage,AK,99567,"24515 GRACE ST, Anchorage, AK, 99567",Match,Non_Exact,"24515 GRACE ST, CHUGIAK, AK, 99567",190826904,R,02,020,000101,3008,-149.42567,61.425059999999995
72,22706 URSA MAJOR CIR,Anchorage,AK,99567,"22706 URSA MAJOR CIR, Anchorage, AK, 99567",Match,Non_Exact,"22706 URSA MAJOR CIR, CHUGIAK, AK, 99567",190809829,R,02,020,000101,3007,-149.47153,61.42545
73,22686 ROBINSON RD,Anchorage,AK,99567,"22686 ROBINSON RD, Anchorage, AK, 99567",Match,Non_Exact,"22686 ROBINSON RD, CHUGIAK, AK, 99567",190793191,L,02,020,000101,3019,-149.43329,61.425297
74,22611 GABRIEL CIR,Anchorage,AK,99567,"22611 GABRIEL CIR, Anchorage, AK, 99567",Match,Non_Exact,"22611 GABRIEL CIR, CHUGIAK, AK, 99567",190807688,R,02,020,000101,3004,-149.4404,61.42489200000001
75,22625 LAKE HILL DR,Anchorage,AK,99567,"22625 LAKE HILL DR, Anchorage, AK, 99567",Match,Non_Exact,"22625 LAKE HILL DR, CHUGIAK, AK, 99567",190827386,L,02,020,000101,3035,-149.4276,61.424274
76,22639 OAK KNOLL DR,Anchorage,AK,99567,"22639 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22639 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,R,02,020,000101,3004,-149.46704,61.424643999999994
77,22612 GABRIEL CIR,Anchorage,AK,99567,"22612 GABRIEL CIR, Anchorage, AK, 99567",Match,Non_Exact,"22612 GABRIEL CIR, CHUGIAK, AK, 99567",190807688,L,02,020,000101,3004,-149.44044,61.424896
78,22626 LAKE HILL DR,Anchorage,AK,99567,"22626 LAKE HILL DR, Anchorage, AK, 99567",Match,Non_Exact,"22626 LAKE HILL DR, CHUGIAK, AK, 99567",190827386,R,02,020,000101,3034,-149.42763,61.424664
79,22641 KNIK VISTA ST,Anchorage,AK,99567,"22641 KNIK VISTA ST, Anchorage, AK, 99567",Match,Non_Exact,"22641 KNIK VISTA ST, CHUGIAK, AK, 99567",190813782,R,02,020,000101,3004,-149.4804,61.42515600000001
80,22640 KNIK VISTA ST,Anchorage,AK,99567,"22640 KNIK VISTA ST, Anchorage, AK, 99567",Match,Non_Exact,"22640 KNIK VISTA ST, CHUGIAK, AK, 99567",190813782,L,02,020,000101,3004,-149.48042,61.425125
81,22636 OAK KNOLL DR,Anchorage,AK,99567,"22636 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22636 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,L,02,020,000101,3007,-149.46707,61.42463299999999
82,22635 DAVIDSON DR,Anchorage,AK,99567,"22635 DAVIDSON DR, Anchorage, AK, 99567",Match,Non_Exact,"22635 DAVIDSON DR, CHUGIAK, AK, 99567",190813765,R,02,020,000101,3003,-149.48793,61.42479
83,22634 JUDD DR,Anchorage,AK,99567,"22634 JUDD DR, Anchorage, AK, 99567",Match,Non_Exact,"22634 JUDD DR, CHUGIAK, AK, 99567",635209426,L,02,020,000101,3004,-149.47676,61.42466700000001
84,22627 MARGARET MIELKE ST,Anchorage,AK,99567,"22627 MARGARET MIELKE ST, Anchorage, AK, 99567",Match,Non_Exact,"22627 MARGARET MIELKE ST, CHUGIAK, AK, 99567",190819902,R,02,020,000101,3003,-149.4917,61.424659999999996
85,22612 ROBINSON RD,Anchorage,AK,99567,"22612 ROBINSON RD, Anchorage, AK, 99567",Match,Non_Exact,"22612 ROBINSON RD, CHUGIAK, AK, 99567",190793191,L,02,020,000101,3019,-149.43329,61.424824
86,22611 ROBINSON RD,Anchorage,AK,99567,"22611 ROBINSON RD, Anchorage, AK, 99567",Match,Non_Exact,"22611 ROBINSON RD, CHUGIAK, AK, 99567",190793191,R,02,020,000101,3034,-149.43326000000002,61.424812
87,22620 INLET VISTA DR,Anchorage,AK,99567,"22620 INLET VISTA DR, Anchorage, AK, 99567",Match,Non_Exact,"22620 INLET VISTA DR, CHUGIAK, AK, 99567",190813789,R,02,020,000101,3004,-149.48169,61.424603000000005
88,22611 OAK KNOLL DR,Anchorage,AK,99567,"22611 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22611 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,R,02,020,000101,3004,-149.46722,61.424440000000004
89,21701 KNIK VISTA CT,Anchorage,AK,99567,"21701 KNIK VISTA CT, Anchorage, AK, 99567",Match,Non_Exact,"21701 KNIK VISTA CT, CHUGIAK, AK, 99567",190813785,L,02,020,000101,3004,-149.47862,61.424755000000005
90,22611 LAKE HILL DR,Anchorage,AK,99567,"22611 LAKE HILL DR, Anchorage, AK, 99567",Match,Non_Exact,"22611 LAKE HILL DR, CHUGIAK, AK, 99567",190827386,L,02,020,000101,3035,-149.4276,61.424130000000005
91,22618 URSA MAJOR CIR,Anchorage,AK,99567,"22618 URSA MAJOR CIR, Anchorage, AK, 99567",Match,Non_Exact,"22618 URSA MAJOR CIR, CHUGIAK, AK, 99567",190809829,R,02,020,000101,3007,-149.47194,61.424904000000005
92,22524 SAMBAR LOOP,Anchorage,AK,99567,"22524 SAMBAR LOOP, Anchorage, AK, 99567",Match,Non_Exact,"22524 SAMBAR LOOP, CHUGIAK, AK, 99567",605336183,L,02,020,000101,3004,-149.46118,61.424324
93,21713 KNIK VISTA CT,Anchorage,AK,99567,"21713 KNIK VISTA CT, Anchorage, AK, 99567",Match,Non_Exact,"21713 KNIK VISTA CT, CHUGIAK, AK, 99567",190813785,L,02,020,000101,3004,-149.47845,61.42471
94,22606 OAK KNOLL DR,Anchorage,AK,99567,"22606 OAK KNOLL DR, Anchorage, AK, 99567",Match,Non_Exact,"22606 OAK KNOLL DR, CHUGIAK, AK, 99567",190809825,L,02,020,000101,3007,-149.46729,61.42442
95,22610 KNIK VISTA ST,Anchorage,AK,99567,"22610 KNIK VISTA ST, Anchorage, AK, 99567",Match,Non_Exact,"22610 KNIK VISTA ST, CHUGIAK, AK, 99567",190813787,L,02,020,000101,3014,-149.48041,61.424664
96,21331 ORIGINAL AVE,Anchorage,AK,99567,"21331 ORIGINAL AVE, Anchorage, AK, 99567",Match,Non_Exact,"21331 ORIGINAL AVE, CHUGIAK, AK, 99567",190809813,L,02,020,000101,3003,-149.48729,61.42439
97,22548 OLD GLENN HWY,Anchorage,AK,99567,"22548 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"22548 OLD GLENN HWY, CHUGIAK, AK, 99567",190826905,R,02,020,000101,3021,-149.42535,61.423405
98,22520 WHISPERING BIRCH CIR,Anchorage,AK,99567,"22520 WHISPERING BIRCH CIR, Anchorage, AK, 99567",Match,Non_Exact,"22520 WHISPERING BIRCH CIR, CHUGIAK, AK, 99567",190807520,L,02,020,000101,3016,-149.44987,61.423719999999996
99,22536 DAVIDSON DR,Anchorage,AK,99567,"22536 DAVIDSON DR, Anchorage, AK, 99567",Match,Non_Exact,"22536 DAVIDSON DR, CHUGIAK, AK, 99567",639716533,L,02,020,000101,3003,-149.48795,61.423390000000005
100,22513 MARGARET MIELKE ST,Anchorage,AK,99567,"22513 MARGARET MIELKE ST, Anchorage, AK, 99567",Match,Non_Exact,"22513 MARGARET MIELKE ST, CHUGIAK, AK, 99567",190819901,R,02,020,000101,3003,-149.49168,61.42358
101,24739 TEAL LOOP,Anchorage,AK,99567,"24739 TEAL LOOP, Anchorage, AK, 99567",Match,Non_Exact,"24739 TEAL LOOP, CHUGIAK, AK, 99567",190814665,L,02,020,000101,1053,-149.36545,61.444164
102,27607 MALLARD CT,Anchorage,AK,99567,"27607 MALLARD CT, Anchorage, AK, 99567",Match,Non_Exact,"27607 MALLARD CT, CHUGIAK, AK, 99567",190807562,L,02,020,000101,1054,-149.36783,61.442665000000005
103,24616 TEAL LOOP,Anchorage,AK,99567,"24616 TEAL LOOP, Anchorage, AK, 99567",Match,Non_Exact,"24616 TEAL LOOP, CHUGIAK, AK, 99567",190814665,R,02,020,000101,1054,-149.36496,61.442859999999996
104,24546 TEAL LOOP,Anchorage,AK,99567,"24546 TEAL LOOP, Anchorage, AK, 99567",Match,Non_Exact,"24546 TEAL LOOP, CHUGIAK, AK, 99567",190814665,R,02,020,000101,1054,-149.36494,61.44206
105,24518 TEAL LOOP,Anchorage,AK,99567,"24518 TEAL LOOP, Anchorage, AK, 99567",Match,Non_Exact,"24518 TEAL LOOP, CHUGIAK, AK, 99567",190814665,R,02,020,000101,1054,-149.36494,61.441742000000005
106,24520 THUNDERBIRD DR,Anchorage,AK,99567,"24520 THUNDERBIRD DR, Anchorage, AK, 99567",Match,Non_Exact,"24520 THUNDERBIRD DR, CHUGIAK, AK, 99567",190805416,L,02,020,000101,1055,-149.3677,61.441734
107,24506 TEAL LOOP,Anchorage,AK,99567,"24506 TEAL LOOP, Anchorage, AK, 99567",Match,Non_Exact,"24506 TEAL LOOP, CHUGIAK, AK, 99567",190814665,R,02,020,000101,1054,-149.36494,61.441605
108,27927 RAVEN CT,Anchorage,AK,99567,"27927 RAVEN CT, Anchorage, AK, 99567",Match,Non_Exact,"27927 RAVEN CT, CHUGIAK, AK, 99567",190814661,R,02,020,000101,1053,-149.36128,61.441093
109,24344 THUNDERBIRD DR,Anchorage,AK,99567,"24344 THUNDERBIRD DR, Anchorage, AK, 99567",Match,Non_Exact,"24344 THUNDERBIRD DR, CHUGIAK, AK, 99567",190810419,R,02,020,000101,1055,-149.37004,61.441254
110,27635 RAVEN CT,Anchorage,AK,99567,"27635 RAVEN CT, Anchorage, AK, 99567",Match,Non_Exact,"27635 RAVEN CT, CHUGIAK, AK, 99567",190805418,R,02,020,000101,1054,-149.36743,61.441288
111,27907 RAVEN CT,Anchorage,AK,99567,"27907 RAVEN CT, Anchorage, AK, 99567",Match,Non_Exact,"27907 RAVEN CT, CHUGIAK, AK, 99567",190814661,R,02,020,000101,1053,-149.36176,61.441097
112,27811 RAVEN CT,Anchorage,AK,99567,"27811 RAVEN CT, Anchorage, AK, 99567",Match,Non_Exact,"27811 RAVEN CT, CHUGIAK, AK, 99567",190814662,R,02,020,000101,1053,-149.36333,61.4411
113,27733 RAVEN CT,Anchorage,AK,99567,"27733 RAVEN CT, Anchorage, AK, 99567",Match,Non_Exact,"27733 RAVEN CT, CHUGIAK, AK, 99567",190814662,R,02,020,000101,1053,-149.36428999999998,61.44110500000001
114,27831 RAVEN CT,Anchorage,AK,99567,"27831 RAVEN CT, Anchorage, AK, 99567",Match,Non_Exact,"27831 RAVEN CT, CHUGIAK, AK, 99567",190814662,R,02,020,000101,1053,-149.36308,61.4411
115,24411 MAGPIE DR,Anchorage,AK,99567,"24411 MAGPIE DR, Anchorage, AK, 99567",Match,Non_Exact,"24411 MAGPIE DR, CHUGIAK, AK, 99567",190805419,R,02,020,000101,1055,-149.36671,61.440712
