id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
9019,429 IDAHO ST,Anchorage,AK,99504,"429 IDAHO ST, Anchorage, AK, 99504",Match,Exact,"429 IDAHO ST, ANCHORAGE, AK, 99504",190802902,L,02,020,000702,2006,-149.73721,61.218394999999994
9020,429 IDAHO ST,Anchorage,AK,99504,"429 IDAHO ST, Anchorage, AK, 99504",Match,Exact,"429 IDAHO ST, ANCHORAGE, AK, 99504",190802902,L,02,020,000702,2006,-149.73721,61.218394999999994
9021,422 KENNY PL,Anchorage,AK,99504,"422 KENNY PL, Anchorage, AK, 99504",Match,Exact,"422 KENNY PL, ANCHORAGE, AK, 99504",190803213,R,02,020,000702,2006,-149.73546000000002,61.218509999999995
9022,434 EKLUTNA ST,Anchorage,AK,99504,"434 EKLUTNA ST, Anchorage, AK, 99504",No_Match,,,,,,,,,,
9023,5408 NEW SMYRNA CIR,Anchorage,AK,99508,"5408 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5408 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,R,02,020,000801,4006,-149.78052,61.218067000000005
9024,435 EKLUTNA ST,Anchorage,AK,99504,"435 EKLUTNA ST, Anchorage, AK, 99504",No_Match,,,,,,,,,,
9025,5522 ALORA LOOP,Anchorage,AK,99504,"5522 ALORA LOOP, Anchorage, AK, 99504",Match,Exact,"5522 ALORA LOOP, ANCHORAGE, AK, 99504",190827504,R,02,020,000701,1010,-149.77754,61.218304
9026,451 SCORPIO CIR,Anchorage,AK,99508,"451 SCORPIO CIR, Anchorage, AK, 99508",Match,Exact,"451 SCORPIO CIR, ANCHORAGE, AK, 99508",614862349,R,02,020,000801,4006,-149.78603,61.21819
9027,511 JORDT CIR,Anchorage,AK,99504,"511 JORDT CIR, Anchorage, AK, 99504",Match,Exact,"511 JORDT CIR, ANCHORAGE, AK, 99504",190802815,L,02,020,000702,3007,-149.74958999999998,61.217976
9028,445 PINE ST,Anchorage,AK,99508,"445 PINE ST, Anchorage, AK, 99508",Match,Non_Exact,"445 S PINE ST, ANCHORAGE, AK, 99508",614862229,L,02,020,000801,4007,-149.79338,61.21844
9029,5656 ALORA LOOP,Anchorage,AK,99504,"5656 ALORA LOOP, Anchorage, AK, 99504",Match,Exact,"5656 ALORA LOOP, ANCHORAGE, AK, 99504",190827504,R,02,020,000701,1010,-149.77518,61.218113
9030,5421 NEW SMYRNA CIR,Anchorage,AK,99508,"5421 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5421 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,L,02,020,000801,4006,-149.78038,61.21808000000001
9031,508 FREDRICKS DR,Anchorage,AK,99504,"508 FREDRICKS DR, Anchorage, AK, 99504",No_Match,,,,,,,,,,
9032,451 CAPRICORN CIR,Anchorage,AK,99508,"451 CAPRICORN CIR, Anchorage, AK, 99508",Match,Exact,"451 CAPRICORN CIR, ANCHORAGE, AK, 99508",614862499,L,02,020,000801,4006,-149.7832,61.21838
9033,434 CHERRY ST,Anchorage,AK,99504,"434 CHERRY ST, Anchorage, AK, 99504",Match,Exact,"434 CHERRY ST, ANCHORAGE, AK, 99504",190803319,R,02,020,000703,3012,-149.72224,61.21846
9034,440 CREEKSIDE ST,Anchorage,AK,99504,"440 CREEKSIDE ST, Anchorage, AK, 99504",Match,Exact,"440 CREEKSIDE ST, ANCHORAGE, AK, 99504",190802892,R,02,020,000702,2004,-149.741,61.2183
9035,5451 NEW SMYRNA CIR,Anchorage,AK,99508,"5451 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5451 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,L,02,020,000801,4006,-149.78003999999999,61.218075
9036,5430 NEW SMYRNA CIR,Anchorage,AK,99508,"5430 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5430 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,R,02,020,000801,4006,-149.78027,61.218067000000005
9037,5446 NEW SMYRNA CIR,Anchorage,AK,99508,"5446 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5446 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,R,02,020,000801,4006,-149.78009,61.218067000000005
9038,5416 NEW SMYRNA CIR,Anchorage,AK,99508,"5416 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5416 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,R,02,020,000801,4006,-149.78043,61.218067000000005
9039,5416 NEW SMYRNA CIR,Anchorage,AK,99508,"5416 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5416 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,R,02,020,000801,4006,-149.78043,61.218067000000005
9040,5721 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5721 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5721 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77324,61.21784
9041,5721 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5721 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5721 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77324,61.21784
9042,5711 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5711 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5711 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77335,61.21784
9043,5711 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5711 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5711 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77335,61.21784
9044,430 DONNA DR,Anchorage,AK,99504,"430 DONNA DR, Anchorage, AK, 99504",Match,Exact,"430 DONNA DR, ANCHORAGE, AK, 99504",190802765,L,02,020,000701,1000,-149.75882,61.21805
9045,460 CREEKSIDE ST,Anchorage,AK,99504,"460 CREEKSIDE ST, Anchorage, AK, 99504",Match,Exact,"460 CREEKSIDE ST, ANCHORAGE, AK, 99504",190802892,R,02,020,000702,2004,-149.741,61.218146999999995
9046,431 FALKE CT,Anchorage,AK,99504,"431 FALKE CT, Anchorage, AK, 99504",Match,Exact,"431 FALKE CT, ANCHORAGE, AK, 99504",190802766,L,02,020,000701,2000,-149.75787,61.21804399999999
9047,5456 NEW SMYRNA CIR,Anchorage,AK,99508,"5456 NEW SMYRNA CIR, Anchorage, AK, 99508",Match,Exact,"5456 NEW SMYRNA CIR, ANCHORAGE, AK, 99508",614862496,R,02,020,000801,4006,-149.77998,61.218063
9048,4991 E 5TH AVE,Anchorage,AK,99508,"4991 E 5TH AVE, Anchorage, AK, 99508",Match,Exact,"4991 E 5TH AVE, ANCHORAGE, AK, 99508",190801754,L,02,020,000801,4006,-149.78821000000002,61.217785
9049,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9050,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9051,5851 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5851 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5851 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77168,61.217842000000005
9052,5851 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5851 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5851 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77168,61.217842000000005
9053,5851 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5851 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5851 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77168,61.217842000000005
9054,5851 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5851 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5851 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77168,61.217842000000005
9055,5841 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5841 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5841 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.7718,61.217842000000005
9056,5841 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5841 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5841 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.7718,61.217842000000005
9057,5841 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5841 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5841 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.7718,61.217842000000005
9058,5841 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5841 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5841 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.7718,61.217842000000005
9059,5831 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5831 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5831 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77193,61.217842000000005
9060,5831 ROCKY MOUNTAIN CT,Anchorage,AK,99504,"5831 ROCKY MOUNTAIN CT, Anchorage, AK, 99504",Match,Exact,"5831 ROCKY MOUNTAIN CT, ANCHORAGE, AK, 99504",190802016,L,02,020,000701,1010,-149.77193,61.217842000000005
9061,7900 DUBEN AVE,Anchorage,AK,99504,"7900 DUBEN AVE, Anchorage, AK, 99504",Match,Exact,"7900 DUBEN AVE, ANCHORAGE, AK, 99504",190803225,R,02,020,000703,3004,-149.73334,61.220592
9062,6920 DICKERSON DR,Anchorage,AK,99504,"6920 DICKERSON DR, Anchorage, AK, 99504",Match,Exact,"6920 DICKERSON DR, ANCHORAGE, AK, 99504",190802810,R,02,020,000702,3004,-149.75246,61.220783
9063,7001 DICKERSON DR,Anchorage,AK,99504,"7001 DICKERSON DR, Anchorage, AK, 99504",Match,Exact,"7001 DICKERSON DR, ANCHORAGE, AK, 99504",190802810,L,02,020,000702,3004,-149.75188,61.22051999999999
9064,6951 DICKERSON DR,Anchorage,AK,99504,"6951 DICKERSON DR, Anchorage, AK, 99504",Match,Exact,"6951 DICKERSON DR, ANCHORAGE, AK, 99504",190802810,L,02,020,000702,3004,-149.75235,61.220721999999995
9065,5325 LIONHEART DR,Anchorage,AK,99508,"5325 LIONHEART DR, Anchorage, AK, 99508",Match,Exact,"5325 LIONHEART DR, ANCHORAGE, AK, 99508",190801973,L,02,020,000801,3008,-149.7821,61.220569999999995
9066,8340 DUBEN AVE,Anchorage,AK,99504,"8340 DUBEN AVE, Anchorage, AK, 99504",Match,Exact,"8340 DUBEN AVE, ANCHORAGE, AK, 99504",190803260,R,02,020,000703,3002,-149.72525,61.220608
9067,309 BUNNELL ST,Anchorage,AK,99508,"309 BUNNELL ST, Anchorage, AK, 99508",Match,Exact,"309 BUNNELL ST, ANCHORAGE, AK, 99508",624266935,L,02,020,000801,2008,-149.78968999999998,61.220566000000005
9068,309 STEWART ST,Anchorage,AK,99508,"309 STEWART ST, Anchorage, AK, 99508",Match,Exact,"309 STEWART ST, ANCHORAGE, AK, 99508",190801748,L,02,020,000801,2009,-149.78789,61.221336
9069,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9070,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9071,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9072,8553 E 4TH AVE,Anchorage,AK,99504,"8553 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"8553 E 4TH AVE, ANCHORAGE, AK, 99504",190803337,R,02,020,000703,3001,-149.72073,61.21926
9073,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9074,6400 PEPPERTREE CIR,Anchorage,AK,99504,"6400 PEPPERTREE CIR, Anchorage, AK, 99504",Match,Exact,"6400 PEPPERTREE CIR, ANCHORAGE, AK, 99504",190808603,L,02,020,000701,1008,-149.76077,61.219280000000005
9075,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9076,5710 E 4TH AVE,Anchorage,AK,99504,"5710 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5710 E 4TH AVE, ANCHORAGE, AK, 99504",190827503,R,02,020,000701,1010,-149.77456999999998,61.218697
9077,5710 E 4TH AVE,Anchorage,AK,99504,"5710 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5710 E 4TH AVE, ANCHORAGE, AK, 99504",190827503,R,02,020,000701,1010,-149.77456999999998,61.218697
9078,5700 E 4TH AVE,Anchorage,AK,99504,"5700 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5700 E 4TH AVE, ANCHORAGE, AK, 99504",190827503,R,02,020,000701,1010,-149.77475,61.218697
9079,5700 E 4TH AVE,Anchorage,AK,99504,"5700 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5700 E 4TH AVE, ANCHORAGE, AK, 99504",190827503,R,02,020,000701,1010,-149.77475,61.218697
9080,5700 E 4TH AVE,Anchorage,AK,99504,"5700 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5700 E 4TH AVE, ANCHORAGE, AK, 99504",190827503,R,02,020,000701,1010,-149.77475,61.218697
9081,5700 E 4TH AVE,Anchorage,AK,99504,"5700 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5700 E 4TH AVE, ANCHORAGE, AK, 99504",190827503,R,02,020,000701,1010,-149.77475,61.218697
9082,5622 E 4TH AVE,Anchorage,AK,99504,"5622 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5622 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77606,61.218697
9083,5620 E 4TH AVE,Anchorage,AK,99504,"5620 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5620 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.7761,61.218697
9084,5602 E 4TH AVE,Anchorage,AK,99504,"5602 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5602 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77628,61.218697
9085,5600 E 4TH AVE,Anchorage,AK,99504,"5600 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5600 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77629,61.218697
9086,5542 E 4TH AVE,Anchorage,AK,99504,"5542 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5542 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.7769,61.2187
9087,5540 E 4TH AVE,Anchorage,AK,99504,"5540 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5540 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77692,61.2187
9088,5630 E 4TH AVE,Anchorage,AK,99504,"5630 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5630 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77598999999998,61.218697
9089,5612 E 4TH AVE,Anchorage,AK,99504,"5612 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5612 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77617,61.218697
9090,5610 E 4TH AVE,Anchorage,AK,99504,"5610 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5610 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77618,61.218697
9091,5552 E 4TH AVE,Anchorage,AK,99504,"5552 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5552 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.7768,61.2187
9092,5550 E 4TH AVE,Anchorage,AK,99504,"5550 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5550 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77682,61.2187
9093,5532 E 4TH AVE,Anchorage,AK,99504,"5532 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5532 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77701000000002,61.2187
9094,5632 E 4TH AVE,Anchorage,AK,99504,"5632 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5632 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77596,61.218697
9095,450 FREDRICKS DR,Anchorage,AK,99504,"450 FREDRICKS DR, Anchorage, AK, 99504",No_Match,,,,,,,,,,
9096,405 FERN LN,Anchorage,AK,99504,"405 FERN LN, Anchorage, AK, 99504",Match,Exact,"405 FERN LN, ANCHORAGE, AK, 99504",190802806,L,02,020,000702,3009,-149.75385,61.218582
9097,5530 E 4TH AVE,Anchorage,AK,99504,"5530 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"5530 E 4TH AVE, ANCHORAGE, AK, 99504",190827502,R,02,020,000701,1011,-149.77702,61.2187
9098,435 PINE ST,Anchorage,AK,99508,"435 PINE ST, Anchorage, AK, 99508",Match,Non_Exact,"435 S PINE ST, ANCHORAGE, AK, 99508",614862229,L,02,020,000801,4007,-149.79338,61.218502
9099,435 PINE ST,Anchorage,AK,99508,"435 PINE ST, Anchorage, AK, 99508",Match,Non_Exact,"435 S PINE ST, ANCHORAGE, AK, 99508",614862229,L,02,020,000801,4007,-149.79338,61.218502
9100,435 PINE ST,Anchorage,AK,99508,"435 PINE ST, Anchorage, AK, 99508",Match,Non_Exact,"435 S PINE ST, ANCHORAGE, AK, 99508",614862229,L,02,020,000801,4007,-149.79338,61.218502
9101,435 PINE ST,Anchorage,AK,99508,"435 PINE ST, Anchorage, AK, 99508",Match,Non_Exact,"435 S PINE ST, ANCHORAGE, AK, 99508",614862229,L,02,020,000801,4007,-149.79338,61.218502
9102,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9103,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9104,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9105,8512 E 4TH AVE,Anchorage,AK,99504,"8512 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"8512 E 4TH AVE, ANCHORAGE, AK, 99504",190803337,L,02,020,000703,3000,-149.72168,61.21925
9106,8528 E 4TH AVE,Anchorage,AK,99504,"8528 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"8528 E 4TH AVE, ANCHORAGE, AK, 99504",190803337,L,02,020,000703,3000,-149.7213,61.21925
9107,8530 E 4TH AVE,Anchorage,AK,99504,"8530 E 4TH AVE, Anchorage, AK, 99504",Match,Exact,"8530 E 4TH AVE, ANCHORAGE, AK, 99504",190803337,L,02,020,000703,3000,-149.72125,61.21925
9108,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9109,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9110,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9111,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9112,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9113,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9114,400 TURPIN ST,Anchorage,AK,99504,"400 TURPIN ST, Anchorage, AK, 99504",Match,Exact,"400 TURPIN ST, ANCHORAGE, AK, 99504",190802771,R,02,020,000701,2000,-149.75597,61.21861
9115,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9116,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
9117,5901 E 6TH AVE,Anchorage,AK,99504,"5901 E 6TH AVE, Anchorage, AK, 99504",Match,Exact,"5901 E 6TH AVE, ANCHORAGE, AK, 99504",190810852,L,02,020,000701,1000,-149.77061,61.216933999999995
