id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
2028,19220 TIMBERLINE DR,Anchorage,AK,99577,"19220 TIMBERLINE DR, Anchorage, AK, 99577",Match,Non_Exact,"19220 TIMBERLINE DR, EAGLE RIVER, AK, 99577",190792773,L,02,020,000202,2001,-149.52235,61.33177
2029,12300 OLD GLENN HWY,Anchorage,AK,99577,"12300 OLD GLENN HWY, Anchorage, AK, 99577",Match,Non_Exact,"12300 OLD GLENN HWY, EAGLE RIVER, AK, 99577",190814174,R,02,020,000201,1007,-149.56609,61.331528000000006
2030,19466 UPPER SKYLINE DR,Anchorage,AK,99577,"19466 UPPER SKYLINE DR, Anchorage, AK, 99577",Match,Non_Exact,"19466 UPPER SKYLINE DR, EAGLE RIVER, AK, 99577",190792807,R,02,020,000202,2000,-149.51878,61.330436999999996
2031,12243 W SKYLINE DR,Anchorage,AK,99577,"12243 W SKYLINE DR, Anchorage, AK, 99577",Match,Non_Exact,"12243 W SKYLINE DR, EAGLE RIVER, AK, 99577",190792671,R,02,020,000202,2002,-149.5413,61.331340000000004
2032,12303 E PRINCE OF PEACE DR,Anchorage,AK,99577,"12303 E PRINCE OF PEACE DR, Anchorage, AK, 99577",Match,Non_Exact,"12303 E PRINCE OF PEACE DR, EAGLE RIVER, AK, 99577",643782972,L,02,020,000202,2014,-149.55675,61.331837
2033,12250 E PRINCE OF PEACE DR,Anchorage,AK,99577,"12250 E PRINCE OF PEACE DR, Anchorage, AK, 99577",Match,Non_Exact,"12250 E PRINCE OF PEACE DR, EAGLE RIVER, AK, 99577",643782972,R,02,020,000202,2016,-149.55796999999998,61.331480000000006
2034,11646 DAWN ST,Anchorage,AK,99577,"11646 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11646 DAWN ST, EAGLE RIVER, AK, 99577",605336447,R,02,020,000202,1000,-149.5572,61.325687
2035,11648 DAWN ST,Anchorage,AK,99577,"11648 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11648 DAWN ST, EAGLE RIVER, AK, 99577",605336447,R,02,020,000202,1001,-149.5572,61.325706000000004
2036,11656 DAWN ST,Anchorage,AK,99577,"11656 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11656 DAWN ST, EAGLE RIVER, AK, 99577",605336447,R,02,020,000202,1001,-149.55719,61.32577
2037,11650 DAWN ST,Anchorage,AK,99577,"11650 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11650 DAWN ST, EAGLE RIVER, AK, 99577",605336447,R,02,020,000202,1001,-149.5572,61.32572
2038,11654 DAWN ST,Anchorage,AK,99577,"11654 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11654 DAWN ST, EAGLE RIVER, AK, 99577",605336447,R,02,020,000202,1001,-149.5572,61.325756000000005
2039,11652 DAWN ST,Anchorage,AK,99577,"11652 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11652 DAWN ST, EAGLE RIVER, AK, 99577",605336447,R,02,020,000202,1001,-149.5572,61.325737
2040,18642 STILLWATER DR,Anchorage,AK,99577,"18642 STILLWATER DR, Anchorage, AK, 99577",Match,Non_Exact,"18642 STILLWATER DR, EAGLE RIVER, AK, 99577",190826060,R,02,020,000202,2008,-149.53423,61.326206000000006
2041,11645 DAWN ST,Anchorage,AK,99577,"11645 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11645 DAWN ST, EAGLE RIVER, AK, 99577",605336447,L,02,020,000202,1000,-149.55722,61.325480000000006
2042,11645 DAWN ST,Anchorage,AK,99577,"11645 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11645 DAWN ST, EAGLE RIVER, AK, 99577",605336447,L,02,020,000202,1000,-149.55722,61.325480000000006
2043,11645 DAWN ST,Anchorage,AK,99577,"11645 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11645 DAWN ST, EAGLE RIVER, AK, 99577",605336447,L,02,020,000202,1000,-149.55722,61.325480000000006
2044,11645 DAWN ST,Anchorage,AK,99577,"11645 DAWN ST, Anchorage, AK, 99577",Match,Non_Exact,"11645 DAWN ST, EAGLE RIVER, AK, 99577",605336447,L,02,020,000202,1000,-149.55722,61.325480000000006
2045,10327 STEWART DR,Anchorage,AK,99577,"10327 STEWART DR, Anchorage, AK, 99577",Match,Non_Exact,"10327 STEWART DR, EAGLE RIVER, AK, 99577",624545882,R,02,020,000203,2000,-149.48537,61.31411
2046,10307 STEWART DR,Anchorage,AK,99577,"10307 STEWART DR, Anchorage, AK, 99577",Match,Non_Exact,"10307 STEWART DR, EAGLE RIVER, AK, 99577",624545882,R,02,020,000203,2000,-149.48401,61.313976000000004
2047,16110 OLD GLENN HWY,Anchorage,AK,99567,"16110 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"16110 OLD GLENN HWY, CHUGIAK, AK, 99567",636132154,L,02,020,000102,4008,-149.51468,61.365382999999994
2048,16110 OLD GLENN HWY,Anchorage,AK,99567,"16110 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"16110 OLD GLENN HWY, CHUGIAK, AK, 99567",636132154,L,02,020,000102,4008,-149.51468,61.365382999999994
2049,16120 OLD GLENN HWY,Anchorage,AK,99567,"16120 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"16120 OLD GLENN HWY, CHUGIAK, AK, 99567",636132154,L,02,020,000102,4008,-149.51462,61.365444
2050,16109 PARKSVILLE DR,Anchorage,AK,99567,"16109 PARKSVILLE DR, Anchorage, AK, 99567",Match,Non_Exact,"16109 PARKSVILLE DR, CHUGIAK, AK, 99567",190813944,L,02,020,000102,4002,-149.50464,61.3663
2051,16108 SHIMS ST,Anchorage,AK,99577,"16108 SHIMS ST, Anchorage, AK, 99577",Match,Non_Exact,"16108 SHIMS ST, EAGLE RIVER, AK, 99577",190792200,R,02,020,000102,1018,-149.54265,61.365809999999996
2052,16108 SHIMS ST,Anchorage,AK,99577,"16108 SHIMS ST, Anchorage, AK, 99577",Match,Non_Exact,"16108 SHIMS ST, EAGLE RIVER, AK, 99577",190792200,R,02,020,000102,1018,-149.54265,61.365809999999996
2053,16108 SHIMS ST,Anchorage,AK,99577,"16108 SHIMS ST, Anchorage, AK, 99577",Match,Non_Exact,"16108 SHIMS ST, EAGLE RIVER, AK, 99577",190792200,R,02,020,000102,1018,-149.54265,61.365809999999996
2054,16104 DIVISION ST,Anchorage,AK,99567,"16104 DIVISION ST, Anchorage, AK, 99567",Match,Non_Exact,"16104 DIVISION ST, CHUGIAK, AK, 99567",190826043,R,02,020,000102,4002,-149.51021,61.365719999999996
2055,15251 OLD GLENN HWY,Anchorage,AK,99577,"15251 OLD GLENN HWY, Anchorage, AK, 99577",Match,Non_Exact,"15251 OLD GLENN HWY, EAGLE RIVER, AK, 99577",605266807,R,02,020,000102,4002,-149.52366999999998,61.358913
2056,15240 DARBY RD,Anchorage,AK,99577,"15240 DARBY RD, Anchorage, AK, 99577",No_Match,,,,,,,,,,
2057,15238 HUSKY ST,Anchorage,AK,99577,"15238 HUSKY ST, Anchorage, AK, 99577",Match,Non_Exact,"15238 HUSKY ST, EAGLE RIVER, AK, 99577",190792218,L,02,020,000102,1016,-149.55017,61.358067000000005
2058,15208 SROUFE ST,Anchorage,AK,99577,"15208 SROUFE ST, Anchorage, AK, 99577",Match,Non_Exact,"15208 SROUFE ST, EAGLE RIVER, AK, 99577",190818965,L,02,020,000102,4019,-149.54268000000002,61.35783000000001
2059,15218 DARBY RD,Anchorage,AK,99577,"15218 DARBY RD, Anchorage, AK, 99577",No_Match,,,,,,,,,,
2060,15211 OLD GLENN HWY,Anchorage,AK,99577,"15211 OLD GLENN HWY, Anchorage, AK, 99577",Match,Non_Exact,"15211 OLD GLENN HWY, EAGLE RIVER, AK, 99577",605266806,R,02,020,000102,4002,-149.5254,61.35789499999999
2061,15214 HUSKY ST,Anchorage,AK,99577,"15214 HUSKY ST, Anchorage, AK, 99577",Match,Non_Exact,"15214 HUSKY ST, EAGLE RIVER, AK, 99577",190792218,L,02,020,000102,1016,-149.55017,61.357882999999994
2062,18625 CASPIAN CT,Anchorage,AK,99577,"18625 CASPIAN CT, Anchorage, AK, 99577",Match,Non_Exact,"18625 CASPIAN CT, EAGLE RIVER, AK, 99577",643793647,R,02,020,000102,4006,-149.53587,61.357628000000005
2063,18651 CASPIAN CT,Anchorage,AK,99577,"18651 CASPIAN CT, Anchorage, AK, 99577",Match,Non_Exact,"18651 CASPIAN CT, EAGLE RIVER, AK, 99577",643793647,R,02,020,000102,4006,-149.53545,61.357628000000005
2064,15205 OLD GLENN HWY,Anchorage,AK,99577,"15205 OLD GLENN HWY, Anchorage, AK, 99577",Match,Non_Exact,"15205 OLD GLENN HWY, EAGLE RIVER, AK, 99577",605266806,R,02,020,000102,4002,-149.52563,61.357758
2065,19111 STEPHANIE BLVD,Anchorage,AK,99577,"19111 STEPHANIE BLVD, Anchorage, AK, 99577",Match,Non_Exact,"19111 STEPHANIE BLVD, EAGLE RIVER, AK, 99577",190813994,R,02,020,000102,4005,-149.52742,61.35762
2066,19032 STEPHANIE BLVD,Anchorage,AK,99577,"19032 STEPHANIE BLVD, Anchorage, AK, 99577",Match,Non_Exact,"19032 STEPHANIE BLVD, EAGLE RIVER, AK, 99577",190813994,L,02,020,000102,4005,-149.5284,61.357613
2067,18750 CASPIAN CT,Anchorage,AK,99577,"18750 CASPIAN CT, Anchorage, AK, 99577",Match,Non_Exact,"18750 CASPIAN CT, EAGLE RIVER, AK, 99577",643793647,L,02,020,000102,4005,-149.53384,61.357616
2068,18626 CASPIAN CT,Anchorage,AK,99577,"18626 CASPIAN CT, Anchorage, AK, 99577",Match,Non_Exact,"18626 CASPIAN CT, EAGLE RIVER, AK, 99577",643793647,L,02,020,000102,4005,-149.53583999999998,61.357616
2069,17738 JAMES WAY,Anchorage,AK,99577,"17738 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17738 JAMES WAY, EAGLE RIVER, AK, 99577",190825853,R,02,020,000102,1021,-149.55098,61.357628000000005
2070,17738 JAMES WAY,Anchorage,AK,99577,"17738 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17738 JAMES WAY, EAGLE RIVER, AK, 99577",190825853,R,02,020,000102,1021,-149.55098,61.357628000000005
2071,17822 JAMES WAY,Anchorage,AK,99577,"17822 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17822 JAMES WAY, EAGLE RIVER, AK, 99577",190816248,R,02,020,000102,1021,-149.54977,61.357624
2072,18700 CASPIAN CT,Anchorage,AK,99577,"18700 CASPIAN CT, Anchorage, AK, 99577",Match,Non_Exact,"18700 CASPIAN CT, EAGLE RIVER, AK, 99577",643793647,L,02,020,000102,4005,-149.53465,61.357616
2073,17650 JAMES WAY,Anchorage,AK,99577,"17650 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17650 JAMES WAY, EAGLE RIVER, AK, 99577",190825853,R,02,020,000102,1021,-149.5519,61.357628000000005
2074,17650 JAMES WAY,Anchorage,AK,99577,"17650 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17650 JAMES WAY, EAGLE RIVER, AK, 99577",190825853,R,02,020,000102,1021,-149.5519,61.357628000000005
2075,17718 JAMES WAY,Anchorage,AK,99577,"17718 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17718 JAMES WAY, EAGLE RIVER, AK, 99577",190825853,R,02,020,000102,1021,-149.5512,61.357628000000005
2076,17718 JAMES WAY,Anchorage,AK,99577,"17718 JAMES WAY, Anchorage, AK, 99577",Match,Non_Exact,"17718 JAMES WAY, EAGLE RIVER, AK, 99577",190825853,R,02,020,000102,1021,-149.5512,61.357628000000005
2077,15149 W LAKE RIDGE DR,Anchorage,AK,99577,"15149 W LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15149 W LAKE RIDGE DR, EAGLE RIVER, AK, 99577",614874402,R,02,020,000102,4012,-149.54662,61.356930000000006
2078,15138 TERRACE LN,Anchorage,AK,99577,"15138 TERRACE LN, Anchorage, AK, 99577",Match,Non_Exact,"15138 TERRACE LN, EAGLE RIVER, AK, 99577",190792213,L,02,020,000102,1016,-149.55263,61.357155000000006
2079,15133 W LAKE RIDGE DR,Anchorage,AK,99577,"15133 W LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15133 W LAKE RIDGE DR, EAGLE RIVER, AK, 99577",614874402,R,02,020,000102,4012,-149.5468,61.356823
2080,15106 E LAKE RIDGE DR,Anchorage,AK,99577,"15106 E LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15106 E LAKE RIDGE DR, EAGLE RIVER, AK, 99577",190826834,R,02,020,000102,4012,-149.53905,61.356503000000004
2081,15117 W LAKE RIDGE DR,Anchorage,AK,99577,"15117 W LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15117 W LAKE RIDGE DR, EAGLE RIVER, AK, 99577",614874402,R,02,020,000102,4012,-149.54697,61.356716000000006
2082,15117 W LAKE RIDGE DR,Anchorage,AK,99577,"15117 W LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15117 W LAKE RIDGE DR, EAGLE RIVER, AK, 99577",614874402,R,02,020,000102,4012,-149.54697,61.356716000000006
2083,15121 E LAKE RIDGE DR,Anchorage,AK,99577,"15121 E LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15121 E LAKE RIDGE DR, EAGLE RIVER, AK, 99577",190826834,L,02,020,000102,4005,-149.53903,61.356575
2084,15057 W LAKE RIDGE DR,Anchorage,AK,99577,"15057 W LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15057 W LAKE RIDGE DR, EAGLE RIVER, AK, 99577",614874402,R,02,020,000102,4012,-149.54758,61.356308
2085,18646 CASPIAN CT,Anchorage,AK,99577,"18646 CASPIAN CT, Anchorage, AK, 99577",Match,Non_Exact,"18646 CASPIAN CT, EAGLE RIVER, AK, 99577",643793647,L,02,020,000102,4005,-149.53552,61.357616
2086,15041 W LAKE RIDGE DR,Anchorage,AK,99577,"15041 W LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15041 W LAKE RIDGE DR, EAGLE RIVER, AK, 99577",614874402,R,02,020,000102,4012,-149.54758,61.35617
2087,15032 E LAKE RIDGE DR,Anchorage,AK,99577,"15032 E LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15032 E LAKE RIDGE DR, EAGLE RIVER, AK, 99577",190826834,R,02,020,000102,4012,-149.53905,61.35613000000001
2088,15025 E LAKE RIDGE DR,Anchorage,AK,99577,"15025 E LAKE RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"15025 E LAKE RIDGE DR, EAGLE RIVER, AK, 99577",190826834,L,02,020,000102,4005,-149.53903,61.356087
2089,15940 OLD GLENN HWY,Anchorage,AK,99567,"15940 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"15940 OLD GLENN HWY, CHUGIAK, AK, 99567",636132154,L,02,020,000102,4008,-149.51575,61.36433
2090,15813 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15813 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15813 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807766,L,02,020,000102,4008,-149.51752,61.363914
2091,18226 PIONEER DR,Anchorage,AK,99577,"18226 PIONEER DR, Anchorage, AK, 99577",Match,Non_Exact,"18226 PIONEER DR, EAGLE RIVER, AK, 99577",190816272,R,02,020,000102,1020,-149.54196000000002,61.364830000000005
2092,18038 PIONEER DR,Anchorage,AK,99577,"18038 PIONEER DR, Anchorage, AK, 99577",Match,Non_Exact,"18038 PIONEER DR, EAGLE RIVER, AK, 99577",190825434,R,02,020,000102,1022,-149.5455,61.364833999999995
2093,18020 PIONEER DR,Anchorage,AK,99577,"18020 PIONEER DR, Anchorage, AK, 99577",Match,Non_Exact,"18020 PIONEER DR, EAGLE RIVER, AK, 99577",190825434,R,02,020,000102,1022,-149.54578999999998,61.364833999999995
2094,18020 PIONEER DR,Anchorage,AK,99577,"18020 PIONEER DR, Anchorage, AK, 99577",Match,Non_Exact,"18020 PIONEER DR, EAGLE RIVER, AK, 99577",190825434,R,02,020,000102,1022,-149.54578999999998,61.364833999999995
2095,15939 OLD GLENN HWY,Anchorage,AK,99567,"15939 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"15939 OLD GLENN HWY, CHUGIAK, AK, 99567",636132154,R,02,020,000102,4002,-149.51527,61.36476
2096,15936 CLINE ST,Anchorage,AK,99577,"15936 CLINE ST, Anchorage, AK, 99577",Match,Non_Exact,"15936 CLINE ST, EAGLE RIVER, AK, 99577",190813954,L,02,020,000102,1016,-149.55013,61.364304000000004
2097,15936 SHIMS ST,Anchorage,AK,99577,"15936 SHIMS ST, Anchorage, AK, 99577",Match,Non_Exact,"15936 SHIMS ST, EAGLE RIVER, AK, 99577",190792203,R,02,020,000102,1022,-149.54265,61.364219999999996
2098,15935 CLINE ST,Anchorage,AK,99577,"15935 CLINE ST, Anchorage, AK, 99577",Match,Non_Exact,"15935 CLINE ST, EAGLE RIVER, AK, 99577",190813954,R,02,020,000102,1016,-149.5501,61.364777000000004
2099,15922 DIVISION ST,Anchorage,AK,99567,"15922 DIVISION ST, Anchorage, AK, 99567",Match,Non_Exact,"15922 DIVISION ST, CHUGIAK, AK, 99567",635209570,L,02,020,000102,4002,-149.51023999999998,61.364017000000004
2100,15922 DIVISION ST,Anchorage,AK,99567,"15922 DIVISION ST, Anchorage, AK, 99567",Match,Non_Exact,"15922 DIVISION ST, CHUGIAK, AK, 99567",635209570,L,02,020,000102,4002,-149.51023999999998,61.364017000000004
2101,15909 OLD GLENN HWY,Anchorage,AK,99567,"15909 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"15909 OLD GLENN HWY, CHUGIAK, AK, 99567",636132154,R,02,020,000102,4002,-149.51549,61.36456
2102,15932 SHIMS ST,Anchorage,AK,99577,"15932 SHIMS ST, Anchorage, AK, 99577",Match,Non_Exact,"15932 SHIMS ST, EAGLE RIVER, AK, 99577",190792203,R,02,020,000102,1022,-149.54265,61.36419
2103,15835 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15835 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15835 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807766,L,02,020,000102,4008,-149.51923,61.36391999999999
2104,15825 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15825 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15825 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807766,L,02,020,000102,4008,-149.51845,61.36391999999999
2105,15861 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15861 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15861 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.5218,61.363926
2106,15841 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15841 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15841 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807766,L,02,020,000102,4008,-149.51968,61.363921999999995
2107,15881 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15881 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15881 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.52347,61.36393
2108,15881 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15881 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15881 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.52347,61.36393
2109,15881 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15881 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15881 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.52347,61.36393
2110,15881 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15881 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15881 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.52347,61.36393
2111,15881 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15881 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15881 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.52347,61.36393
2112,15881 S BIRCHWOOD LOOP RD,Anchorage,AK,99567,"15881 S BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"15881 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190807768,L,02,020,000102,4008,-149.52347,61.36393
