id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
7061,100 AGATE CIR,Anchorage,AK,99504,"100 AGATE CIR, Anchorage, AK, 99504",Match,Exact,"100 AGATE CIR, ANCHORAGE, AK, 99504",190823753,L,02,020,000703,1011,-149.7232,61.224109999999996
7062,101 AGATE CIR,Anchorage,AK,99504,"101 AGATE CIR, Anchorage, AK, 99504",Match,Exact,"101 AGATE CIR, ANCHORAGE, AK, 99504",190823753,R,02,020,000703,1011,-149.72319,61.224109999999996
7063,8949 EAGLE PLACE LOOP,Anchorage,AK,99577,"8949 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
7064,8944 BIRCH PARK CIR,Anchorage,AK,99577,"8944 BIRCH PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8944 BIRCH PARK CIR, EAGLE RIVER, AK, 99577",190827414,L,02,020,000203,3022,-149.51202,61.300959999999996
7065,18524 JUDE ISLAND CIR,Anchorage,AK,99577,"18524 JUDE ISLAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"18524 JUDE ISLAND CIR, EAGLE RIVER, AK, 99577",190805567,L,02,020,000203,3014,-149.53716,61.301476
7066,18630 KINGS POINT CIR,Anchorage,AK,99577,"18630 KINGS POINT CIR, Anchorage, AK, 99577",Match,Non_Exact,"18630 KINGS POINT CIR, EAGLE RIVER, AK, 99577",190805569,R,02,020,000203,3014,-149.53467,61.301444999999994
7067,8950 MEADOW PARK CIR,Anchorage,AK,99577,"8950 MEADOW PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8950 MEADOW PARK CIR, EAGLE RIVER, AK, 99577",605288530,L,02,020,000203,3022,-149.51038,61.30093000000001
7068,18594 JUDE ISLAND CIR,Anchorage,AK,99577,"18594 JUDE ISLAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"18594 JUDE ISLAND CIR, EAGLE RIVER, AK, 99577",190805567,L,02,020,000203,3014,-149.53653,61.301487
7069,8934 NORTHWOOD PARK CIR,Anchorage,AK,99577,"8934 NORTHWOOD PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8934 NORTHWOOD PARK CIR, EAGLE RIVER, AK, 99577",190819645,L,02,020,000203,3022,-149.51762,61.30113000000001
7070,8953 MEADOW PARK CIR,Anchorage,AK,99577,"8953 MEADOW PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8953 MEADOW PARK CIR, EAGLE RIVER, AK, 99577",605288530,R,02,020,000203,3022,-149.51035,61.300915
7071,8963 W PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"8963 W PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"8963 W PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190805555,R,02,020,000203,5004,-149.54175,61.30223
7072,8953 EAGLE PLACE LOOP,Anchorage,AK,99577,"8953 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
7073,19437 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19437 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19437 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51921000000002,61.301308
7074,18691 KINGS POINT CIR,Anchorage,AK,99577,"18691 KINGS POINT CIR, Anchorage, AK, 99577",Match,Non_Exact,"18691 KINGS POINT CIR, EAGLE RIVER, AK, 99577",190805569,L,02,020,000203,3014,-149.53455,61.301605
7075,8941 BIRCH PARK CIR,Anchorage,AK,99577,"8941 BIRCH PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8941 BIRCH PARK CIR, EAGLE RIVER, AK, 99577",190827414,R,02,020,000203,3022,-149.51198,61.300926000000004
7076,18534 JUDE ISLAND CIR,Anchorage,AK,99577,"18534 JUDE ISLAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"18534 JUDE ISLAND CIR, EAGLE RIVER, AK, 99577",190805567,L,02,020,000203,3014,-149.53706,61.301464
7077,9001 ANDY CIR,Anchorage,AK,99577,"9001 ANDY CIR, Anchorage, AK, 99577",Match,Non_Exact,"9001 ANDY CIR, EAGLE RIVER, AK, 99577",190818610,R,02,020,000203,3021,-149.52989,61.30124300000001
7078,19436 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19436 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19436 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,R,02,020,000203,3022,-149.51918,61.30141
7079,8955 EAGLE PLACE LOOP,Anchorage,AK,99577,"8955 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
7080,8930 NORTHWOOD PARK CIR,Anchorage,AK,99577,"8930 NORTHWOOD PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8930 NORTHWOOD PARK CIR, EAGLE RIVER, AK, 99577",190819645,L,02,020,000203,3022,-149.51762,61.301086
7081,18623 LITTLE CAPE CIR,Anchorage,AK,99577,"18623 LITTLE CAPE CIR, Anchorage, AK, 99577",Match,Non_Exact,"18623 LITTLE CAPE CIR, EAGLE RIVER, AK, 99577",190805581,L,02,020,000203,3011,-149.53569,61.299873
7082,20129 RIVERSIDE DR,Anchorage,AK,99577,"20129 RIVERSIDE DR, Anchorage, AK, 99577",Match,Non_Exact,"20129 RIVERSIDE DR, EAGLE RIVER, AK, 99577",605336335,L,02,020,000203,3000,-149.50773999999998,61.299576
7083,6622 WHISPERING LOOP,Anchorage,AK,99504,"6622 WHISPERING LOOP, Anchorage, AK, 99504",Match,Exact,"6622 WHISPERING LOOP, ANCHORAGE, AK, 99504",624788736,L,02,020,000701,1000,-149.7576,61.221012
7084,268 CREEKSIDE ST,Anchorage,AK,99504,"268 CREEKSIDE ST, Anchorage, AK, 99504",Match,Exact,"268 CREEKSIDE ST, ANCHORAGE, AK, 99504",190816630,L,02,020,000702,2001,-149.74101000000002,61.220863
7085,149 BURTON ST,Anchorage,AK,99504,"149 BURTON ST, Anchorage, AK, 99504",Match,Exact,"149 BURTON ST, ANCHORAGE, AK, 99504",190802857,L,02,020,000702,2000,-149.74194,61.222823999999996
7086,149 BURTON ST,Anchorage,AK,99504,"149 BURTON ST, Anchorage, AK, 99504",Match,Exact,"149 BURTON ST, ANCHORAGE, AK, 99504",190802857,L,02,020,000702,2000,-149.74194,61.222823999999996
7087,149 BURTON ST,Anchorage,AK,99504,"149 BURTON ST, Anchorage, AK, 99504",Match,Exact,"149 BURTON ST, ANCHORAGE, AK, 99504",190802857,L,02,020,000702,2000,-149.74194,61.222823999999996
7088,141 JELINEK PL,Anchorage,AK,99504,"141 JELINEK PL, Anchorage, AK, 99504",Match,Exact,"141 JELINEK PL, ANCHORAGE, AK, 99504",190803206,L,02,020,000703,1011,-149.72507,61.223395999999994
7089,149 DEAN PL,Anchorage,AK,99504,"149 DEAN PL, Anchorage, AK, 99504",Match,Exact,"149 DEAN PL, ANCHORAGE, AK, 99504",190802859,L,02,020,000702,2000,-149.74007,61.223034
7090,148 MICHEAL CT,Anchorage,AK,99504,"148 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"148 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,L,02,020,000702,2000,-149.7382,61.222823999999996
7091,148 MICHEAL CT,Anchorage,AK,99504,"148 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"148 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,L,02,020,000702,2000,-149.7382,61.222823999999996
7092,148 MICHEAL CT,Anchorage,AK,99504,"148 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"148 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,L,02,020,000702,2000,-149.7382,61.222823999999996
7093,148 MICHEAL CT,Anchorage,AK,99504,"148 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"148 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,L,02,020,000702,2000,-149.7382,61.222823999999996
7094,148 DEAN PL,Anchorage,AK,99504,"148 DEAN PL, Anchorage, AK, 99504",Match,Exact,"148 DEAN PL, ANCHORAGE, AK, 99504",190802859,R,02,020,000702,2000,-149.7401,61.223034
7095,148 DEAN PL,Anchorage,AK,99504,"148 DEAN PL, Anchorage, AK, 99504",Match,Exact,"148 DEAN PL, ANCHORAGE, AK, 99504",190802859,R,02,020,000702,2000,-149.7401,61.223034
7096,148 DEAN PL,Anchorage,AK,99504,"148 DEAN PL, Anchorage, AK, 99504",Match,Exact,"148 DEAN PL, ANCHORAGE, AK, 99504",190802859,R,02,020,000702,2000,-149.7401,61.223034
7097,148 DEAN PL,Anchorage,AK,99504,"148 DEAN PL, Anchorage, AK, 99504",Match,Exact,"148 DEAN PL, ANCHORAGE, AK, 99504",190802859,R,02,020,000702,2000,-149.7401,61.223034
7098,148 KREINHEDER PL,Anchorage,AK,99504,"148 KREINHEDER PL, Anchorage, AK, 99504",No_Match,,,,,,,,,,
7099,7330 MARGE CT,Anchorage,AK,99504,"7330 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7330 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74382,61.223263
7100,7330 MARGE CT,Anchorage,AK,99504,"7330 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7330 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74382,61.223263
7101,7320 MARGE CT,Anchorage,AK,99504,"7320 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7320 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74406000000002,61.223263
7102,7320 MARGE CT,Anchorage,AK,99504,"7320 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7320 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74406000000002,61.223263
7103,7320 MARGE CT,Anchorage,AK,99504,"7320 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7320 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74406000000002,61.223263
7104,149 MICHEAL CT,Anchorage,AK,99504,"149 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"149 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,R,02,020,000702,2000,-149.73819,61.222823999999996
7105,149 MICHEAL CT,Anchorage,AK,99504,"149 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"149 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,R,02,020,000702,2000,-149.73819,61.222823999999996
7106,149 MICHEAL CT,Anchorage,AK,99504,"149 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"149 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,R,02,020,000702,2000,-149.73819,61.222823999999996
7107,149 MICHEAL CT,Anchorage,AK,99504,"149 MICHEAL CT, Anchorage, AK, 99504",Match,Non_Exact,"149 MICHAEL CT, ANCHORAGE, AK, 99504",190812116,R,02,020,000702,2000,-149.73819,61.222823999999996
7108,7310 MARGE CT,Anchorage,AK,99504,"7310 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7310 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74431,61.223263
7109,7310 MARGE CT,Anchorage,AK,99504,"7310 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7310 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74431,61.223263
7110,7310 MARGE CT,Anchorage,AK,99504,"7310 MARGE CT, Anchorage, AK, 99504",Match,Exact,"7310 MARGE CT, ANCHORAGE, AK, 99504",190802856,R,02,020,000702,1006,-149.74431,61.223263
7111,140 JELINEK PL,Anchorage,AK,99504,"140 JELINEK PL, Anchorage, AK, 99504",Match,Exact,"140 JELINEK PL, ANCHORAGE, AK, 99504",190803206,R,02,020,000703,2000,-149.72508,61.223395999999994
7112,6820 ALL STAR CIR,Anchorage,AK,99504,"6820 ALL STAR CIR, Anchorage, AK, 99504",Match,Exact,"6820 ALL STAR CIR, ANCHORAGE, AK, 99504",190819820,L,02,020,000702,3002,-149.75406999999998,61.222846999999994
7113,8611 PECK AVE,Anchorage,AK,99504,"8611 PECK AVE, Anchorage, AK, 99504",Match,Exact,"8611 PECK AVE, ANCHORAGE, AK, 99504",190803308,L,02,020,000703,1011,-149.72002,61.222384999999996
7114,8611 PECK AVE,Anchorage,AK,99504,"8611 PECK AVE, Anchorage, AK, 99504",Match,Exact,"8611 PECK AVE, ANCHORAGE, AK, 99504",190803308,L,02,020,000703,1011,-149.72002,61.222384999999996
7115,8611 PECK AVE,Anchorage,AK,99504,"8611 PECK AVE, Anchorage, AK, 99504",Match,Exact,"8611 PECK AVE, ANCHORAGE, AK, 99504",190803308,L,02,020,000703,1011,-149.72002,61.222384999999996
7116,8611 PECK AVE,Anchorage,AK,99504,"8611 PECK AVE, Anchorage, AK, 99504",Match,Exact,"8611 PECK AVE, ANCHORAGE, AK, 99504",190803308,L,02,020,000703,1011,-149.72002,61.222384999999996
