id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
1030,19968 UPPER GREATLAND DR,Anchorage,AK,99567,"19968 UPPER GREATLAND DR, Anchorage, AK, 99567",Match,Non_Exact,"19968 UPPER GREATLAND DR, CHUGIAK, AK, 99567",190793276,L,02,020,000101,2073,-149.43814,61.4008
1031,20208 TULWAR DR,Anchorage,AK,99567,"20208 TULWAR DR, Anchorage, AK, 99567",Match,Non_Exact,"20208 TULWAR DR, CHUGIAK, AK, 99567",190793395,R,02,020,000101,2057,-149.42824,61.400963
1032,20014 SCENIC DR,Anchorage,AK,99567,"20014 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20014 SCENIC DR, CHUGIAK, AK, 99567",190810509,R,02,020,000102,2014,-149.48782,61.401554000000004
1033,20015 SCENIC DR,Anchorage,AK,99567,"20015 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20015 SCENIC DR, CHUGIAK, AK, 99567",190810509,L,02,020,000102,2014,-149.48781,61.401554000000004
1034,20007 QUICK WAY,Anchorage,AK,99567,"20007 QUICK WAY, Anchorage, AK, 99567",Match,Non_Exact,"20007 QUICK WAY, CHUGIAK, AK, 99567",190793264,L,02,020,000101,2074,-149.44191,61.401035
1035,20000 CHUGACH PARK DR,Anchorage,AK,99567,"20000 CHUGACH PARK DR, Anchorage, AK, 99567",Match,Non_Exact,"20000 CHUGACH PARK DR, CHUGIAK, AK, 99567",190793292,R,02,020,000101,2072,-149.43526,61.40088299999999
1036,19766 BELDUQUE CT,Anchorage,AK,99567,"19766 BELDUQUE CT, Anchorage, AK, 99567",Match,Non_Exact,"19766 BELDUQUE CT, CHUGIAK, AK, 99567",190793400,R,02,020,000101,2050,-149.42747,61.399174
1037,20136 TULWAR DR,Anchorage,AK,99567,"20136 TULWAR DR, Anchorage, AK, 99567",Match,Non_Exact,"20136 TULWAR DR, CHUGIAK, AK, 99567",190793395,R,02,020,000101,2057,-149.42958000000002,61.400158
1038,22914 NEEDELS LOOP,Anchorage,AK,99567,"22914 NEEDELS LOOP, Anchorage, AK, 99567",Match,Non_Exact,"22914 NEEDELS LOOP, CHUGIAK, AK, 99567",190813897,L,02,020,000102,3015,-149.45604,61.399536
1039,19837 OLD GLENN HWY,Anchorage,AK,99567,"19837 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"19837 OLD GLENN HWY, CHUGIAK, AK, 99567",190793129,R,02,020,000102,3006,-149.46219,61.39944499999999
1040,19841 SUNSET BLVD,Anchorage,AK,99567,"19841 SUNSET BLVD, Anchorage, AK, 99567",No_Match,,,,,,,,,,
1041,19840 DORINDA DR,Anchorage,AK,99567,"19840 DORINDA DR, Anchorage, AK, 99567",Match,Non_Exact,"19840 DORINDA DR, CHUGIAK, AK, 99567",190793294,R,02,020,000101,2073,-149.43956,61.399662
1042,19836 CRABTREE ST,Anchorage,AK,99567,"19836 CRABTREE ST, Anchorage, AK, 99567",Match,Non_Exact,"19836 CRABTREE ST, CHUGIAK, AK, 99567",190793037,R,02,020,000102,2014,-149.49164,61.399506
1043,20640 UPPER BOWERY LN,Anchorage,AK,99567,"20640 UPPER BOWERY LN, Anchorage, AK, 99567",Match,Non_Exact,"20640 UPPER BOWERY LN, CHUGIAK, AK, 99567",190793060,R,02,020,000102,2008,-149.48038,61.406859999999995
1044,20633 CRABTREE ST,Anchorage,AK,99567,"20633 CRABTREE ST, Anchorage, AK, 99567",Match,Non_Exact,"20633 CRABTREE ST, CHUGIAK, AK, 99567",190827328,L,02,020,000102,2011,-149.49142,61.406707999999995
1045,20641 WHITE BIRCH RD,Anchorage,AK,99567,"20641 WHITE BIRCH RD, Anchorage, AK, 99567",Match,Non_Exact,"20641 WHITE BIRCH RD, CHUGIAK, AK, 99567",614867277,L,02,020,000102,2008,-149.47658,61.406788
1046,20640 SCENIC DR,Anchorage,AK,99567,"20640 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20640 SCENIC DR, CHUGIAK, AK, 99567",605186198,R,02,020,000102,2011,-149.48772,61.406769999999995
1047,20634 CRABTREE ST,Anchorage,AK,99567,"20634 CRABTREE ST, Anchorage, AK, 99567",Match,Non_Exact,"20634 CRABTREE ST, CHUGIAK, AK, 99567",190827328,R,02,020,000102,2011,-149.49143999999998,61.406723
1048,20632 WHITE BIRCH RD,Anchorage,AK,99567,"20632 WHITE BIRCH RD, Anchorage, AK, 99567",Match,Non_Exact,"20632 WHITE BIRCH RD, CHUGIAK, AK, 99567",614867277,R,02,020,000102,2008,-149.4766,61.40671999999999
1049,20633 SCENIC DR,Anchorage,AK,99567,"20633 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20633 SCENIC DR, CHUGIAK, AK, 99567",605186198,L,02,020,000102,2011,-149.48769,61.406707999999995
1050,24245 TEMPLE DR,Anchorage,AK,99567,"24245 TEMPLE DR, Anchorage, AK, 99567",Match,Non_Exact,"24245 TEMPLE DR, CHUGIAK, AK, 99567",190807458,R,02,020,000101,2072,-149.43112,61.406605000000006
1051,23619 HILLTOP DR,Anchorage,AK,99567,"23619 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23619 HILLTOP DR, CHUGIAK, AK, 99567",190826638,R,02,020,000101,2066,-149.44246,61.40662
1052,22026 BIRCHWOOD LOOP RD,Anchorage,AK,99567,"22026 BIRCHWOOD LOOP RD, Anchorage, AK, 99567",Match,Non_Exact,"22026 BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",190825810,R,02,020,000102,2008,-149.47145,61.407017
1053,20625 STARNER ST,Anchorage,AK,99567,"20625 STARNER ST, Anchorage, AK, 99567",Match,Non_Exact,"20625 STARNER ST, CHUGIAK, AK, 99567",190819822,R,02,020,000101,3047,-149.46523,61.406628000000005
1054,20622 STARNER ST,Anchorage,AK,99567,"20622 STARNER ST, Anchorage, AK, 99567",Match,Non_Exact,"20622 STARNER ST, CHUGIAK, AK, 99567",190819822,L,02,020,000101,3047,-149.46524,61.406612
1055,20617 EDWARD CIR,Anchorage,AK,99567,"20617 EDWARD CIR, Anchorage, AK, 99567",Match,Non_Exact,"20617 EDWARD CIR, CHUGIAK, AK, 99567",190813868,R,02,020,000101,2050,-149.42174,61.407738
1056,23707 HILLTOP DR,Anchorage,AK,99567,"23707 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23707 HILLTOP DR, CHUGIAK, AK, 99567",190826638,R,02,020,000101,2066,-149.43997,61.40651999999999
1057,23201 GLENN HILL CIR,Anchorage,AK,99567,"23201 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23201 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.44968,61.406624
1058,20630 UPPER BOWERY LN,Anchorage,AK,99567,"20630 UPPER BOWERY LN, Anchorage, AK, 99567",Match,Non_Exact,"20630 UPPER BOWERY LN, CHUGIAK, AK, 99567",190793060,R,02,020,000102,2008,-149.48038,61.406822
1059,23221 GLENN HILL CIR,Anchorage,AK,99567,"23221 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23221 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.44936,61.40662
1060,23847 HILLTOP DR,Anchorage,AK,99567,"23847 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23847 HILLTOP DR, CHUGIAK, AK, 99567",645479565,R,02,020,000101,2066,-149.43716,61.406659999999995
1061,20627 UPPER BOWERY LN,Anchorage,AK,99567,"20627 UPPER BOWERY LN, Anchorage, AK, 99567",Match,Non_Exact,"20627 UPPER BOWERY LN, CHUGIAK, AK, 99567",190793060,L,02,020,000102,2008,-149.48035,61.406707999999995
1062,20627 UPPER BOWERY LN,Anchorage,AK,99567,"20627 UPPER BOWERY LN, Anchorage, AK, 99567",Match,Non_Exact,"20627 UPPER BOWERY LN, CHUGIAK, AK, 99567",190793060,L,02,020,000102,2008,-149.48035,61.406707999999995
1063,20621 SUNSET BLVD,Anchorage,AK,99567,"20621 SUNSET BLVD, Anchorage, AK, 99567",Match,Non_Exact,"20621 SUNSET BLVD, CHUGIAK, AK, 99567",190827394,L,02,020,000102,2008,-149.48402,61.406654
1064,23241 GLENN HILL CIR,Anchorage,AK,99567,"23241 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23241 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.44905,61.40662
1065,20624 SUNSET BLVD,Anchorage,AK,99567,"20624 SUNSET BLVD, Anchorage, AK, 99567",Match,Non_Exact,"20624 SUNSET BLVD, CHUGIAK, AK, 99567",190827394,R,02,020,000102,2011,-149.48404,61.406684999999996
1066,20616 JEHOVAHJIREH ST,Anchorage,AK,99567,"20616 JEHOVAHJIREH ST, Anchorage, AK, 99567",Match,Non_Exact,"20616 JEHOVAHIJREH ST, CHUGIAK, AK, 99567",190823633,R,02,020,000101,3046,-149.45755,61.406746
1067,23620 HILLTOP DR,Anchorage,AK,99567,"23620 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23620 HILLTOP DR, CHUGIAK, AK, 99567",614833614,L,02,020,000101,2067,-149.44373000000002,61.40659300000001
1068,20613 SCENIC DR,Anchorage,AK,99567,"20613 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20613 SCENIC DR, CHUGIAK, AK, 99567",605186198,L,02,020,000102,2011,-149.48769,61.406555000000004
1069,20620 SCENIC DR,Anchorage,AK,99567,"20620 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20620 SCENIC DR, CHUGIAK, AK, 99567",605186198,R,02,020,000102,2011,-149.48772,61.40661600000001
1070,20620 SCENIC DR,Anchorage,AK,99567,"20620 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20620 SCENIC DR, CHUGIAK, AK, 99567",605186198,R,02,020,000102,2011,-149.48772,61.40661600000001
1071,20610 CRABTREE ST,Anchorage,AK,99567,"20610 CRABTREE ST, Anchorage, AK, 99567",Match,Non_Exact,"20610 CRABTREE ST, CHUGIAK, AK, 99567",190827328,R,02,020,000102,2011,-149.49143999999998,61.40654
1072,20566 LEPRECHAN DR,Anchorage,AK,99567,"20566 LEPRECHAN DR, Anchorage, AK, 99567",No_Match,,,,,,,,,,
1073,23716 HILLTOP DR,Anchorage,AK,99567,"23716 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23716 HILLTOP DR, CHUGIAK, AK, 99567",190826638,L,02,020,000101,2072,-149.44096000000002,61.40663000000001
1074,23303 GLENN HILL CIR,Anchorage,AK,99567,"23303 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23303 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.44808999999998,61.406535999999996
1075,22149 AURORA BOREALIS RD,Anchorage,AK,99567,"22149 AURORA BOREALIS RD, Anchorage, AK, 99567",Match,Non_Exact,"22149 AURORA BOREALIS RD, CHUGIAK, AK, 99567",190818880,L,02,020,000102,2005,-149.46866,61.406498
1076,23846 HILLTOP DR,Anchorage,AK,99567,"23846 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23846 HILLTOP DR, CHUGIAK, AK, 99567",645479565,L,02,020,000101,2072,-149.43753,61.406437
1077,22645 CHAMBER LN,Anchorage,AK,99567,"22645 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22645 CHAMBER LN, CHUGIAK, AK, 99567",190813871,R,02,020,000101,3046,-149.46053999999998,61.406319999999994
1078,22535 CHAMBER LN,Anchorage,AK,99567,"22535 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22535 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46182,61.406315
1079,22535 CHAMBER LN,Anchorage,AK,99567,"22535 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22535 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46182,61.406315
1080,22535 CHAMBER LN,Anchorage,AK,99567,"22535 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22535 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46182,61.406315
1081,22535 CHAMBER LN,Anchorage,AK,99567,"22535 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22535 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46182,61.406315
1082,22515 CHAMBER LN,Anchorage,AK,99567,"22515 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22515 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46228,61.406315
1083,22515 CHAMBER LN,Anchorage,AK,99567,"22515 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22515 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46228,61.406315
1084,22515 CHAMBER LN,Anchorage,AK,99567,"22515 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22515 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46228,61.406315
1085,22515 CHAMBER LN,Anchorage,AK,99567,"22515 CHAMBER LN, Anchorage, AK, 99567",Match,Non_Exact,"22515 CHAMBER LN, CHUGIAK, AK, 99567",190813872,R,02,020,000101,3047,-149.46228,61.406315
1086,23747 HILLTOP DR,Anchorage,AK,99567,"23747 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23747 HILLTOP DR, CHUGIAK, AK, 99567",645479565,R,02,020,000101,2066,-149.43878,61.40608
1087,21237 WEEPING BIRCH AVE,Anchorage,AK,99567,"21237 WEEPING BIRCH AVE, Anchorage, AK, 99567",Match,Non_Exact,"21237 WEEPING BIRCH AVE, CHUGIAK, AK, 99567",190827392,R,02,020,000102,2011,-149.48703,61.40631
1088,23323 GLENN HILL CIR,Anchorage,AK,99567,"23323 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23323 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.44781,61.40648
1089,24315 SKI RD,Anchorage,AK,99567,"24315 SKI RD, Anchorage, AK, 99567",Match,Non_Exact,"24315 SKI RD, CHUGIAK, AK, 99567",190793288,R,02,020,000101,2050,-149.42885,61.406180000000006
1090,20546 LEPRECHAN DR,Anchorage,AK,99567,"20546 LEPRECHAN DR, Anchorage, AK, 99567",No_Match,,,,,,,,,,
1091,23736 HILLTOP DR,Anchorage,AK,99567,"23736 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23736 HILLTOP DR, CHUGIAK, AK, 99567",190826638,L,02,020,000101,2072,-149.44046,61.406586
1092,23343 GLENN HILL CIR,Anchorage,AK,99567,"23343 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23343 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.44754,61.406406000000004
1093,20548 MARK CIR,Anchorage,AK,99567,"20548 MARK CIR, Anchorage, AK, 99567",Match,Non_Exact,"20548 MARK CIR, CHUGIAK, AK, 99567",645482478,L,02,020,000101,2050,-149.42648,61.404892000000004
1094,24356 SKI RD,Anchorage,AK,99567,"24356 SKI RD, Anchorage, AK, 99567",Match,Non_Exact,"24356 SKI RD, CHUGIAK, AK, 99567",190793288,L,02,020,000101,2072,-149.42918,61.405437
1095,24356 SKI RD,Anchorage,AK,99567,"24356 SKI RD, Anchorage, AK, 99567",Match,Non_Exact,"24356 SKI RD, CHUGIAK, AK, 99567",190793288,L,02,020,000101,2072,-149.42918,61.405437
1096,20528 MARK CIR,Anchorage,AK,99567,"20528 MARK CIR, Anchorage, AK, 99567",Match,Non_Exact,"20528 MARK CIR, CHUGIAK, AK, 99567",645482478,L,02,020,000101,2050,-149.42647,61.405003
1097,20534 SCENIC DR,Anchorage,AK,99567,"20534 SCENIC DR, Anchorage, AK, 99567",Match,Non_Exact,"20534 SCENIC DR, CHUGIAK, AK, 99567",190827324,R,02,020,000102,2011,-149.4877,61.406017000000006
1098,20533 WHITE BIRCH RD,Anchorage,AK,99567,"20533 WHITE BIRCH RD, Anchorage, AK, 99567",Match,Non_Exact,"20533 WHITE BIRCH RD, CHUGIAK, AK, 99567",614867277,L,02,020,000102,2008,-149.47658,61.40586999999999
1099,20527 MARK CIR,Anchorage,AK,99567,"20527 MARK CIR, Anchorage, AK, 99567",Match,Non_Exact,"20527 MARK CIR, CHUGIAK, AK, 99567",645482478,R,02,020,000101,2050,-149.42639,61.405308
1100,20544 SUNSET BLVD,Anchorage,AK,99567,"20544 SUNSET BLVD, Anchorage, AK, 99567",Match,Non_Exact,"20544 SUNSET BLVD, CHUGIAK, AK, 99567",190827394,R,02,020,000102,2011,-149.48405,61.406036
1101,23806 HILLTOP DR,Anchorage,AK,99567,"23806 HILLTOP DR, Anchorage, AK, 99567",Match,Non_Exact,"23806 HILLTOP DR, CHUGIAK, AK, 99567",645479565,L,02,020,000101,2072,-149.43861,61.406116000000004
1102,23405 GLENN HILL CIR,Anchorage,AK,99567,"23405 GLENN HILL CIR, Anchorage, AK, 99567",Match,Non_Exact,"23405 GLENN HILL CIR, CHUGIAK, AK, 99567",190819887,R,02,020,000101,2072,-149.4467,61.406166000000006
1103,20013 CRABTREE ST,Anchorage,AK,99567,"20013 CRABTREE ST, Anchorage, AK, 99567",Match,Non_Exact,"20013 CRABTREE ST, CHUGIAK, AK, 99567",190810508,L,02,020,000102,2014,-149.49161,61.401127
1104,21421 TARIKA AVE,Anchorage,AK,99567,"21421 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21421 TARIKA AVE, CHUGIAK, AK, 99567",190793062,R,02,020,000102,2008,-149.48308,61.4009
1105,21939 TARIKA AVE,Anchorage,AK,99567,"21939 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21939 TARIKA AVE, CHUGIAK, AK, 99567",190810511,R,02,020,000102,2008,-149.47406,61.4009
1106,21625 TARIKA AVE,Anchorage,AK,99567,"21625 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21625 TARIKA AVE, CHUGIAK, AK, 99567",190793041,R,02,020,000102,2010,-149.47873,61.400906000000006
1107,21717 TARIKA AVE,Anchorage,AK,99567,"21717 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21717 TARIKA AVE, CHUGIAK, AK, 99567",190793041,R,02,020,000102,2010,-149.47775,61.400906000000006
1108,19932 OLD GLENN HWY,Anchorage,AK,99567,"19932 OLD GLENN HWY, Anchorage, AK, 99567",Match,Non_Exact,"19932 OLD GLENN HWY, CHUGIAK, AK, 99567",190826885,L,02,020,000102,3005,-149.4614,61.400195999999994
1109,21818 TARIKA AVE,Anchorage,AK,99567,"21818 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21818 TARIKA AVE, CHUGIAK, AK, 99567",190810511,L,02,020,000102,2014,-149.47598,61.400893999999994
1110,19931 QUIET WAY,Anchorage,AK,99567,"19931 QUIET WAY, Anchorage, AK, 99567",Match,Non_Exact,"19931 QUIET WAY, CHUGIAK, AK, 99567",190793263,L,02,020,000101,2074,-149.44214,61.400909999999996
1111,21928 TARIKA AVE,Anchorage,AK,99567,"21928 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21928 TARIKA AVE, CHUGIAK, AK, 99567",190810511,L,02,020,000102,2014,-149.47423,61.400890000000004
1112,19944 UPPER GREATLAND DR,Anchorage,AK,99567,"19944 UPPER GREATLAND DR, Anchorage, AK, 99567",Match,Non_Exact,"19944 UPPER GREATLAND DR, CHUGIAK, AK, 99567",190793276,L,02,020,000101,2073,-149.43866,61.400517
1113,21746 TARIKA AVE,Anchorage,AK,99567,"21746 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21746 TARIKA AVE, CHUGIAK, AK, 99567",190793041,L,02,020,000102,2014,-149.47743,61.400893999999994
1114,21746 TARIKA AVE,Anchorage,AK,99567,"21746 TARIKA AVE, Anchorage, AK, 99567",Match,Non_Exact,"21746 TARIKA AVE, CHUGIAK, AK, 99567",190793041,L,02,020,000102,2014,-149.47743,61.400893999999994
1115,20182 TULWAR DR,Anchorage,AK,99567,"20182 TULWAR DR, Anchorage, AK, 99567",Match,Non_Exact,"20182 TULWAR DR, CHUGIAK, AK, 99567",190793395,R,02,020,000101,2057,-149.42871,61.400673
