id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
5021,7505 BOUNDARY AVE,Anchorage,AK,99504,"7505 BOUNDARY AVE, Anchorage, AK, 99504",Match,Exact,"7505 BOUNDARY AVE, ANCHORAGE, AK, 99504",605167228,L,02,020,000702,1001,-149.74295,61.224180000000004
5022,7505 BOUNDARY AVE,Anchorage,AK,99504,"7505 BOUNDARY AVE, Anchorage, AK, 99504",Match,Exact,"7505 BOUNDARY AVE, ANCHORAGE, AK, 99504",605167228,L,02,020,000702,1001,-149.74295,61.224180000000004
5023,7505 BOUNDARY AVE,Anchorage,AK,99504,"7505 BOUNDARY AVE, Anchorage, AK, 99504",Match,Exact,"7505 BOUNDARY AVE, ANCHORAGE, AK, 99504",605167228,L,02,020,000702,1001,-149.74295,61.224180000000004
5024,11724 GALLOWAY LOOP,Anchorage,AK,99577,"11724 GALLOWAY LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5025,11732 GALENA BAY LOOP,Anchorage,AK,99577,"11732 GALENA BAY LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5026,11858 GALLOWAY LOOP,Anchorage,AK,99577,"11858 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11858 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,L,02,020,000201,2005,-149.57852,61.3268
5027,11727 GALLOWAY LOOP,Anchorage,AK,99577,"11727 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11727 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156300,R,02,020,000201,2001,-149.57806000000002,61.326298
5028,11860 GALLOWAY LOOP,Anchorage,AK,99577,"11860 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11860 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,L,02,020,000201,2005,-149.57855,61.32678000000001
5029,11726 GALENA BAY LOOP,Anchorage,AK,99577,"11726 GALENA BAY LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5030,11725 GALLOWAY LOOP,Anchorage,AK,99577,"11725 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11725 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156300,R,02,020,000201,2005,-149.5781,61.326275
5031,11863 GALLOWAY LOOP,Anchorage,AK,99577,"11863 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11863 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,R,02,020,000201,2001,-149.57861,61.326763
5032,13950 EKLUTNA PARK DR,Anchorage,AK,99577,"13950 EKLUTNA PARK DR, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5033,12305 LAKE ST,Anchorage,AK,99577,"12305 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12305 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331256999999994
5034,12319 LAKE ST,Anchorage,AK,99577,"12319 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12319 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331332999999994
5035,12331 LAKE ST,Anchorage,AK,99577,"12331 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12331 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331398
5036,12303 LAKE ST,Anchorage,AK,99577,"12303 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12303 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.33125
5037,12317 LAKE ST,Anchorage,AK,99577,"12317 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12317 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.33132
5038,12329 LAKE ST,Anchorage,AK,99577,"12329 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12329 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331387
5039,12317 CENTER ST,Anchorage,AK,99577,"12317 CENTER ST, Anchorage, AK, 99577",Match,Non_Exact,"12317 CENTER ST, EAGLE RIVER, AK, 99577",190814046,R,02,020,000201,1007,-149.57214,61.331635
5040,12315 LAKE ST,Anchorage,AK,99577,"12315 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12315 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331309999999995
5041,12301 LAKE ST,Anchorage,AK,99577,"12301 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12301 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331238
5042,12327 LAKE ST,Anchorage,AK,99577,"12327 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12327 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331375
5043,12313 LAKE ST,Anchorage,AK,99577,"12313 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12313 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331303000000005
5044,12325 LAKE ST,Anchorage,AK,99577,"12325 LAKE ST, Anchorage, AK, 99577",Match,Non_Exact,"12325 LAKE ST, EAGLE RIVER, AK, 99577",190792390,R,02,020,000201,1007,-149.57034,61.331364
5045,11720 GALLOWAY LOOP,Anchorage,AK,99577,"11720 GALLOWAY LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5046,11725 LOVELAND CIR,Anchorage,AK,99577,"11725 LOVELAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"11725 LOVELAND CIR, EAGLE RIVER, AK, 99577",190815457,L,02,020,000201,2013,-149.58321999999998,61.32606
5047,11710 BUSINESS BLVD,Anchorage,AK,99577,"11710 BUSINESS BLVD, Anchorage, AK, 99577",Match,Non_Exact,"11710 BUSINESS BLVD, EAGLE RIVER, AK, 99577",605266943,R,02,020,000201,2001,-149.57486,61.326168
5048,11865 GALLOWAY LOOP,Anchorage,AK,99577,"11865 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11865 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,R,02,020,000201,2001,-149.57863999999998,61.326736
5049,11723 LOVELAND CIR,Anchorage,AK,99577,"11723 LOVELAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"11723 LOVELAND CIR, EAGLE RIVER, AK, 99577",190815457,L,02,020,000201,2013,-149.58321999999998,61.326054000000006
5050,11724 GALENA BAY LOOP,Anchorage,AK,99577,"11724 GALENA BAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11724 GALENA BAY LOOP, EAGLE RIVER, AK, 99577",605334899,L,02,020,000201,2002,-149.58037,61.326527
5051,11718 GALLOWAY LOOP,Anchorage,AK,99577,"11718 GALLOWAY LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5052,11864 GALLOWAY LOOP,Anchorage,AK,99577,"11864 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11864 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,L,02,020,000201,2005,-149.57861,61.326730000000005
5053,11721 GALLOWAY LOOP,Anchorage,AK,99577,"11721 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11721 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156300,R,02,020,000201,2001,-149.57811999999998,61.326225
5054,11869 GALLOWAY LOOP,Anchorage,AK,99577,"11869 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11869 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,R,02,020,000201,2001,-149.57869,61.326682999999996
5055,11866 GALLOWAY LOOP,Anchorage,AK,99577,"11866 GALLOWAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11866 GALLOWAY LOOP, EAGLE RIVER, AK, 99577",624156303,L,02,020,000201,2005,-149.57863999999998,61.32670600000001
5056,11718 GALENA BAY LOOP,Anchorage,AK,99577,"11718 GALENA BAY LOOP, Anchorage, AK, 99577",Match,Non_Exact,"11718 GALENA BAY LOOP, EAGLE RIVER, AK, 99577",605334899,L,02,020,000201,2002,-149.58029,61.326443000000005
5057,20740 PTARMIGAN BLVD,Anchorage,AK,99577,"20740 PTARMIGAN BLVD, Anchorage, AK, 99577",Match,Non_Exact,"20740 PTARMIGAN BLVD, EAGLE RIVER, AK, 99577",605288341,R,02,020,000203,3000,-149.49539,61.307114
5058,9343 W KANAGA LOOP,Anchorage,AK,99577,"9343 W KANAGA LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5059,9013 W PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"9013 W PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9013 W PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190805555,R,02,020,000203,5004,-149.54216,61.302425
5060,18721 KATELYN CIR,Anchorage,AK,99577,"18721 KATELYN CIR, Anchorage, AK, 99577",Match,Non_Exact,"18721 KATELYN CIR, EAGLE RIVER, AK, 99577",190818650,R,02,020,000203,3021,-149.5333,61.302017000000006
5061,19521 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19521 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19521 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51924,61.301795999999996
5062,20598 MOUNTAINSIDE DR,Anchorage,AK,99577,"20598 MOUNTAINSIDE DR, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5063,18521 JUDE ISLAND CIR,Anchorage,AK,99577,"18521 JUDE ISLAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"18521 JUDE ISLAND CIR, EAGLE RIVER, AK, 99577",190805567,R,02,020,000203,3014,-149.53758,61.301655000000004
5064,18711 KATELYN CIR,Anchorage,AK,99577,"18711 KATELYN CIR, Anchorage, AK, 99577",Match,Non_Exact,"18711 KATELYN CIR, EAGLE RIVER, AK, 99577",190818650,R,02,020,000203,3021,-149.53346000000002,61.302032
5065,20610 MOUNTAINSIDE DR,Anchorage,AK,99577,"20610 MOUNTAINSIDE DR, Anchorage, AK, 99577",Match,Non_Exact,"20610 MOUNTAINSIDE DR, EAGLE RIVER, AK, 99577",625731930,R,02,020,000203,3000,-149.49821,61.3021
5066,18731 KATELYN CIR,Anchorage,AK,99577,"18731 KATELYN CIR, Anchorage, AK, 99577",Match,Non_Exact,"18731 KATELYN CIR, EAGLE RIVER, AK, 99577",190818650,R,02,020,000203,3021,-149.53311000000002,61.302006000000006
5067,18531 JUDE ISLAND CIR,Anchorage,AK,99577,"18531 JUDE ISLAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"18531 JUDE ISLAND CIR, EAGLE RIVER, AK, 99577",190805567,R,02,020,000203,3014,-149.5374,61.301556000000005
5068,19515 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19515 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19515 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51924,61.30175799999999
5069,20622 MOUNTAINSIDE DR,Anchorage,AK,99577,"20622 MOUNTAINSIDE DR, Anchorage, AK, 99577",Match,Non_Exact,"20622 MOUNTAINSIDE DR, EAGLE RIVER, AK, 99577",625731930,R,02,020,000203,3000,-149.49802,61.302067
5070,18323 CACHE CREEK CIR,Anchorage,AK,99577,"18323 CACHE CREEK CIR, Anchorage, AK, 99577",Match,Non_Exact,"18323 CACHE CREEK CIR, EAGLE RIVER, AK, 99577",190805556,L,02,020,000203,5004,-149.54095,61.301888
5071,9003 W PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"9003 W PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9003 W PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190805555,R,02,020,000203,5004,-149.54207,61.302387
5072,18741 KATELYN CIR,Anchorage,AK,99577,"18741 KATELYN CIR, Anchorage, AK, 99577",Match,Non_Exact,"18741 KATELYN CIR, EAGLE RIVER, AK, 99577",190818650,R,02,020,000203,3021,-149.53293,61.30199399999999
5073,18333 CACHE CREEK CIR,Anchorage,AK,99577,"18333 CACHE CREEK CIR, Anchorage, AK, 99577",Match,Non_Exact,"18333 CACHE CREEK CIR, EAGLE RIVER, AK, 99577",190805556,L,02,020,000203,5004,-149.54086,61.3019
5074,9014 W PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"9014 W PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9014 W PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190805555,L,02,020,000203,5000,-149.5422,61.30243299999999
5075,18422 JUDE ISLAND CIR,Anchorage,AK,99577,"18422 JUDE ISLAND CIR, Anchorage, AK, 99577",Match,Non_Exact,"18422 JUDE ISLAND CIR, EAGLE RIVER, AK, 99577",190805567,L,02,020,000203,3014,-149.53772,61.301809999999996
5076,20634 MOUNTAINSIDE DR,Anchorage,AK,99577,"20634 MOUNTAINSIDE DR, Anchorage, AK, 99577",Match,Non_Exact,"20634 MOUNTAINSIDE DR, EAGLE RIVER, AK, 99577",625731930,R,02,020,000203,3000,-149.4978,61.302032
5077,18751 KATELYN CIR,Anchorage,AK,99577,"18751 KATELYN CIR, Anchorage, AK, 99577",Match,Non_Exact,"18751 KATELYN CIR, EAGLE RIVER, AK, 99577",190818650,R,02,020,000203,3021,-149.53275,61.30198299999999
5078,18313 CACHE CREEK CIR,Anchorage,AK,99577,"18313 CACHE CREEK CIR, Anchorage, AK, 99577",Match,Non_Exact,"18313 CACHE CREEK CIR, EAGLE RIVER, AK, 99577",190805556,L,02,020,000203,5004,-149.54106000000002,61.301876
5079,19509 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19509 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19509 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51924,61.301722999999996
5080,20644 MOUNTAINSIDE DR,Anchorage,AK,99577,"20644 MOUNTAINSIDE DR, Anchorage, AK, 99577",Match,Non_Exact,"20644 MOUNTAINSIDE DR, EAGLE RIVER, AK, 99577",625731930,R,02,020,000203,3000,-149.49763000000002,61.302009999999996
5081,21525 RUSHING RIVER CIR,Anchorage,AK,99577,"21525 RUSHING RIVER CIR, Anchorage, AK, 99577",Match,Non_Exact,"21525 RUSHING RIVER CIR, EAGLE RIVER, AK, 99577",190814337,L,02,020,000204,2012,-149.48245,61.283913
5082,21200 RUNNING BROOK CIR,Anchorage,AK,99577,"21200 RUNNING BROOK CIR, Anchorage, AK, 99577",Match,Non_Exact,"21200 RUNNING BROOK CIR, EAGLE RIVER, AK, 99577",190822995,L,02,020,000204,2010,-149.48578,61.284027
5083,21530 RUSHING RIVER CIR,Anchorage,AK,99577,"21530 RUSHING RIVER CIR, Anchorage, AK, 99577",Match,Non_Exact,"21530 RUSHING RIVER CIR, EAGLE RIVER, AK, 99577",190814337,R,02,020,000204,2012,-149.4824,61.283894
5084,6961 WATERFALL DR,Anchorage,AK,99577,"6961 WATERFALL DR, Anchorage, AK, 99577",Match,Non_Exact,"6961 WATERFALL DR, EAGLE RIVER, AK, 99577",190814336,L,02,020,000204,2012,-149.48315,61.283215000000006
5085,6916 HILAND RD,Anchorage,AK,99577,"6916 HILAND RD, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5086,6943 WATERFALL DR,Anchorage,AK,99577,"6943 WATERFALL DR, Anchorage, AK, 99577",Match,Non_Exact,"6943 WATERFALL DR, EAGLE RIVER, AK, 99577",190814336,L,02,020,000204,2012,-149.48283,61.283069999999995
5087,6900 WATERFALL DR,Anchorage,AK,99577,"6900 WATERFALL DR, Anchorage, AK, 99577",Match,Non_Exact,"6900 WATERFALL DR, EAGLE RIVER, AK, 99577",190814336,R,02,020,000204,2010,-149.48145,61.282516
5088,5308 TAKU DR,Anchorage,AK,99508,"5308 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5308 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.78215,61.224169999999994
5089,5308 TAKU DR,Anchorage,AK,99508,"5308 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5308 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.78215,61.224169999999994
5090,5308 TAKU DR,Anchorage,AK,99508,"5308 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5308 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.78215,61.224169999999994
5091,5306 TAKU DR,Anchorage,AK,99508,"5306 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5306 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7822,61.224169999999994
5092,5306 TAKU DR,Anchorage,AK,99508,"5306 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5306 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7822,61.224169999999994
5093,5306 TAKU DR,Anchorage,AK,99508,"5306 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5306 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7822,61.224169999999994
5094,5306 TAKU DR,Anchorage,AK,99508,"5306 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5306 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7822,61.224169999999994
5095,5306 TAKU DR,Anchorage,AK,99508,"5306 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5306 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7822,61.224169999999994
5096,5306 TAKU DR,Anchorage,AK,99508,"5306 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5306 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7822,61.224169999999994
5097,5300 TAKU DR,Anchorage,AK,99508,"5300 TAKU DR, Anchorage, AK, 99508",Match,Exact,"5300 TAKU DR, ANCHORAGE, AK, 99508",624091008,R,02,020,000801,3002,-149.7823,61.224169999999994
5098,19419 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19419 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19419 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51923,61.3012
5099,20459 GRANITE PARK CIR,Anchorage,AK,99577,"20459 GRANITE PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"20459 GRANITE PARK CIR, EAGLE RIVER, AK, 99577",605336471,L,02,020,000203,3002,-149.50069,61.300734999999996
5100,8933 MEADOW PARK CIR,Anchorage,AK,99577,"8933 MEADOW PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8933 MEADOW PARK CIR, EAGLE RIVER, AK, 99577",605288530,R,02,020,000203,3022,-149.51031,61.300766
5101,20451 GRANITE PARK CIR,Anchorage,AK,99577,"20451 GRANITE PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"20451 GRANITE PARK CIR, EAGLE RIVER, AK, 99577",605336471,L,02,020,000203,3002,-149.50081,61.300724
5102,8967 EAGLE PLACE LOOP,Anchorage,AK,99577,"8967 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5103,19418 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19418 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19418 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,R,02,020,000203,3022,-149.5192,61.30125400000001
5104,8930 MEADOW PARK CIR,Anchorage,AK,99577,"8930 MEADOW PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8930 MEADOW PARK CIR, EAGLE RIVER, AK, 99577",605288530,L,02,020,000203,3022,-149.51035,61.300796999999996
5105,8910 EAGLE PLACE LOOP,Anchorage,AK,99577,"8910 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5106,20463 GRANITE PARK CIR,Anchorage,AK,99577,"20463 GRANITE PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"20463 GRANITE PARK CIR, EAGLE RIVER, AK, 99577",605336471,L,02,020,000203,3002,-149.50063,61.300743000000004
5107,8910 NORTHWOOD PARK CIR,Anchorage,AK,99577,"8910 NORTHWOOD PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8910 NORTHWOOD PARK CIR, EAGLE RIVER, AK, 99577",190819645,L,02,020,000203,3022,-149.51761000000002,61.300877
5108,8913 EAGLE PLACE LOOP,Anchorage,AK,99577,"8913 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5109,8921 BIRCH PARK CIR,Anchorage,AK,99577,"8921 BIRCH PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8921 BIRCH PARK CIR, EAGLE RIVER, AK, 99577",190827414,R,02,020,000203,3022,-149.51192,61.300740000000005
5110,8918 BIRCH PARK CIR,Anchorage,AK,99577,"8918 BIRCH PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"8918 BIRCH PARK CIR, EAGLE RIVER, AK, 99577",190827414,L,02,020,000203,3022,-149.51195,61.30072
5111,20447 GRANITE PARK CIR,Anchorage,AK,99577,"20447 GRANITE PARK CIR, Anchorage, AK, 99577",Match,Non_Exact,"20447 GRANITE PARK CIR, EAGLE RIVER, AK, 99577",605336471,L,02,020,000203,3002,-149.50085,61.300716
5112,8908 EAGLE PLACE LOOP,Anchorage,AK,99577,"8908 EAGLE PLACE LOOP, Anchorage, AK, 99577",No_Match,,,,,,,,,,
5113,19413 HIGHLAND RIDGE DR,Anchorage,AK,99577,"19413 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"19413 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51923,61.30116700000001
